4648,"Jaunjelgavas novada Dome","Jaunjelgavas vidusskola","Uzvaras iela 1, Jaunjelgava, Jaunjelgavas novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",4648,24/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jaunjelgavas novads"
4650,"Amatas novada pašvaldība","Amatas novada pirmsskolas izglītības iestāde ""Kastanītis""","""Amatas novada pirmsskolas izglītības iestāde Kastanītis"", Ģikši, Amatas pagasts, Amatas novads; Ieriķi, Drabešu pagasts, Amatas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4650,25/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Amatas novads"
4654,"Ventspils novada Dome","Zūru pamatskola","Skolas iela 10, Ventava, Vārves pagasts, Ventspils novads",2,1,"014",1,1,1,"Pamatizglītības profesionāli orientētā virziena programma","V-",4654,25/08/2011,"uz nenoteiktu laiku",,,,,"Ventspils novads"
4659,"Alūksnes novada pašvaldība","Alūksnes novada vidusskola","Kanaviņu iela 14, Alūksne, Alūksnes novads",2,3,"011",1,1,1,"Pamatizglītības 2.posma (7.-9.klase) programma","V-",4659,25/08/2011,"uz nenoteiktu laiku","(nomaiņa)",,,,"Alūksnes novads"
4663,"Ventspils novada Dome","Popes pamatskola","""Popes pamatskola"", Pope, Popes pagasts, Ventspils novads",2,1,"014",1,1,1,"Pamatizglītības profesionāli orientētā virziena programma","V-",4663,25/08/2011,"uz nenoteiktu laiku",,,,,"Ventspils novads"
4665,"Daugavpils pilsētas Dome","J.Raiņa Daugavpils 6.vidusskola","Komunālā iela 2, Daugavpils",2,1,"011",1,2,1,"Pamatizglītības mazākumtautību programma","V-",4665,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Daugavpils"
4666,"Vecumnieku novada Dome","Skaistkalnes vidusskola","Skolas iela 5, Skaistkalne, Skaistkalnes pagasts, Vecumnieku novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",4666,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Vecumnieku novads"
4668,"Vecpiebalgas novada Dome","Skujenes pamatskola","""Vecskujene"", Skujenes pagasts, Amatas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4668,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Amatas novads"
4669,"Vecpiebalgas novada Dome","Skujenes pamatskola","""Vecskujene"", Skujenes pagasts, Amatas novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",4669,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Amatas novads"
4670,"Vecpiebalgas novada Dome","Skujenes pamatskola","""Vecskujene"", Skujenes pagasts, Amatas novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",4670,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Amatas novads"
4674,"Aglonas novada Dome","Rīgas un visas Latvijas Metropolīta Aleksandra (Kudrjašova) Grāveru pamatskola","Ezera iela 33, Grāveri, Grāveru pagasts, Aglonas novads",2,1,"011",8,2,1,"Pamatizglītības pedagoģiskās korekcijas mazākumtautību programma","V-",4674,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Aglonas novads"
4675,"Ogres novada Dome","Madlienas vidusskola","""Skola"", Madliena, Madlienas pagasts, Ogres novads; ""Krapes pamatskola"", Krapes pagasts, Ogres novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4675,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ogres novads"
4676,"Ogres novada Dome","Madlienas vidusskola","""Skola"", Madliena, Madlienas pagasts, Ogres novads; ""Krapes pamatskola"", Krapes pagasts, Ogres novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4676,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ogres novads"
4677,"Vārkavas novada Dome","Vārkavas vidusskola","Skolas iela 4, Vecvārkava, Upmalas pagasts, Vārkavas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4677,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,"aktualizēta",,"Vārkavas novads"
4678,"Vārkavas novada Dome","Vārkavas vidusskola","Skolas iela 4, Vecvārkava, Upmalas pagasts, Vārkavas novads",3,1,"011",0,1,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",4678,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Vārkavas novads"
4679,"Jūrmalas pilsētas Dome","Vaivaru pamatskola","Skautu iela 2, Jūrmala",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4679,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
4680,"Jūrmalas pilsētas Dome","Vaivaru pamatskola","Skautu iela 2, Jūrmala",0,1,"015",3,1,1,"Speciālās pirmsskolas izglītības programma izglītojamajiem ar fiziskās attīstības traucējumiem","V-",4680,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
4681,"Jūrmalas pilsētas Dome","Vaivaru pamatskola","Skautu iela 2, Jūrmala",0,1,"015",6,1,1,"Speciālās pirmsskolas izglītības programma izglītojamajiem ar jauktiem attīstības traucējumiem","V-",4681,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
4682,"Jūrmalas pilsētas Dome","Vaivaru pamatskola","Skautu iela 2, Jūrmala",2,1,"015",1,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar redzes traucējumiem","V-",4682,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
4683,"Jūrmalas pilsētas Dome","Vaivaru pamatskola","Skautu iela 2, Jūrmala",2,1,"015",3,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar fiziskās attīstības traucējumiem","V-",4683,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
4684,"Jūrmalas pilsētas Dome","Vaivaru pamatskola","Skautu iela 2, Jūrmala",2,1,"015",5,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar valodas traucējumiem","V-",4684,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
4685,"Jūrmalas pilsētas Dome","Vaivaru pamatskola","Skautu iela 2, Jūrmala",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",4685,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
4686,"Jūrmalas pilsētas Dome","Vaivaru pamatskola","Skautu iela 2, Jūrmala",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",4686,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
4688,"Talsu novada Dome","Pastendes pamatskola","Skolas iela 1, Pastende, Ģibuļu pagasts, Talsu novads; ""Spāres pamatskola"", Spāre, Ģibuļu pagasts, Talsu novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4688,29/08/2011,"uz nenoteiktu laiku",,,,,"Talsu novads"
4689,"Talsu novada Dome","Pastendes pamatskola","Skolas iela 1, Pastende, Ģibuļu pagasts, Talsu novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",4689,29/08/2011,"uz nenoteiktu laiku",,,,,"Talsu novads"
4692,"Rēzeknes novada pašvaldība","Lūcijas Rancānes Makašānu Amatu vidusskola","""Makašānu Amatu vidusskola"", Iugulova, Vērēmu pagasts, Rēzeknes novads",3,1,"014",0,1,1,"Vispārējās vidējās izglītības profesionāli orientētā virziena programma","V-",4692,29/08/2011,"uz nenoteiktu laiku","(nomaiņa)",,,,"Rēzeknes novads"
4695,"Riebiņu novada Dome","Rušonas pamatskola","Liepu iela 5a, Kastīre, Rušonas pagasts, Riebiņu novads",2,1,"011",8,1,1,"Pamatizglītības pedagoģiskās korekcijas izglītības programma","V-",4695,29/08/2011,31/07/2015,"(nomaiņa)",,,,"Riebiņu novads"
4696,"Saldus novada Dome","Saldus novada pašvaldības Druvas vidusskola","Skolas iela 2, Druva, saldus pagasts, Saldus novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4696,29/08/2011,"uz nenoteiktu laiku",,,"aktual",,"Saldus novads"
4697,"Saldus novada Dome","Saldus novada pašvaldības Druvas vidusskola","Skolas iela 2, Druva, saldus pagasts, Saldus novads",2,1,"014",1,1,1,"Pamatizglītības profesionāli orientētā virziena programma","V-",4697,29/08/2011,"uz nenoteiktu laiku",,,"aktual",,"Saldus novads"
4698,"Ventspils novada Dome","Ances pamatskola","""Ances pamatskola"", Ance, Ventspils novads",2,1,"012",1,1,1,"Pamatizglītības humanitārā un sociālā virziena programma","V-",4698,29/08/2011,"uz nenoteiktu laiku",,,,,"Ventspils novads"
4699,"Alojas novada Dome","Ozolmuižas pamatskola","""Ozolmuižas pils"", Ozolmuiža, Brīvzemnieku pagasts, Alojas novads",2,1,"011",8,1,1,"Pamatizglītības pedagoģiskās korekcijas izglītības programma","V-",4699,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Alojas novads"
4700,"Alūksnes novada pašvaldība","Ilzenes pamatskola","""Zinīši"", Jaunzemi, Ilzenes pagasts, Alūksnes novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4700,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Alūksnes novads"
4702,"Pāvilostas novada Dome","Vērgales pamatskola","""Skola"", Vērgale, Vērgales pagasts, Pāvilostas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4702,29/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Pāvilostas novads"
4703,"Sabiedrība ar ierobežotu atbildību ""2 un 7""","Pirmsskolas izglītības iestāde ""Tince""","Bruņinieku iela 19a, Rīga",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4703,30/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Rīga"
4704,"Salacgrīvas novada Dome","Salacgrīvas vidusskola","Pērnavas iela 31, Salacgrīva, Salacgrīvas novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",4704,30/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Salacgrīvas novads"
4710,"Ozolnieku novada Dome","Teteles pamatskola","Skolas iela 10, Tetele, Cenu pagasts, Ozolnieku novads",2,1,"015",6,2,1,"Speciālās pamatizglītības mazākumtautību programma izglītojamajiem ar mācīšanās traucējumiem","V-",4710,30/08/2011,"uz nenoteiktu laiku",,,,,"Ozolnieku novads"
4711,"Rīgas Dome","Rīgas 4.speciālā internātpamatskola ","Tirzas iela 2, Rīga",2,1,"015",6,2,1,"Speciālās pamatizglītības mazākumtautību programma izglītojamajiem ar mācīšanās traucējumiem","V-",4711,30/08/2011,"uz nenoteiktu laiku",,,"aktual",,"Rīga"
4712,"Rīgas Dome","Rīgas 4.speciālā internātpamatskola ","Tirzas iela 2, Rīga",2,1,"015",9,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar smagiem garīgās attīstības traucējumiem vai vairākiem smagiem attīstības traucējumiem","V-",4712,30/08/2011,"uz nenoteiktu laiku",,,"aktual",,"Rīga"
4713,"Pļaviņu novada Dome","Pļaviņu novada pirmsskolas izglītības iestāde ""Jumītis""","1.maija iela 4, Kriškalni, Aiviekstes pagasts, Pļaviņu novads; Rīgas iela 11a, Pļaviņas, Pļaviņu novads; Lielā iela 37, Pļaviņas novads; ""Pagastmāja"", Vietalva, Vietalvas pagasts, Pļaviņu novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4713,30/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Pļaviņu novads"
4714,"Siguldas novada Dome","Mores pamatskola","Siguldas iela 15, More, Mores pagasts, Siguldas novads",0,1,"015",8,1,1,"Speciālās pirmsskolas izglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",4714,31/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Siguldas novads"
4715,"Siguldas novada Dome","Mores pamatskola","Siguldas iela 15, More, Mores pagasts, Siguldas novads",0,1,"015",9,1,1,"Speciālās pirmsskolas izglītības programma izglītojamajiem ar smagiem garīgās attīstības traucējumiem vai vairākiem smagiem attīstības traucējumiem","V-",4715,31/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Siguldas novads"
4717,"Jelgavas novada pašvaldība ","Līvbērzes vidusskola","Skolas iela 10, Līvbērze, Līvbērzes pagasts, Jelgavas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4717,31/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jelgavas novads"
4718,"Valkas novada Dome ","Valkas pamatskola","Ausekļa iela 5, Valka, Valkas novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",4718,31/08/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Valkas novads"
4721,"Rīgas Dome","Rīgas Igauņu pamatskola","Atgāzenes iela 26, Rīga",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4721,31/08/2011,"uz nenoteiktu laiku",,,"aktualizēta",,"Rīga"
4722,"Talsu novada Dome","Vandzenes pamatskola","""Skola"", Vandzenes skola, Vandzenes pagasts, Talsu novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4722,01/09/2011,"uz nenoteiktu laiku",,,,,"Talsu novads"
4723,"Talsu novada Dome","Vandzenes pamatskola","""Skola"", Vandzenes skola, Vandzenes pagasts, Talsu novads",2,1,"012",1,1,1,"Pamatizglītības humanitārā un sociālā virziena programma","V-",4723,01/09/2011,"uz nenoteiktu laiku",,,,,"Talsu novads"
4724,"Limbažu novada pašvaldība","Limbažu sākumskola","Rīgas iela 28, Limbaži, Limbažu novads",1,1,"011",1,1,1,"Pamatizglītības 1.posma (1.-6.klase) programma","V-",4724,01/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Limbažu novads"
4725,"Limbažu novada pašvaldība","Limbažu sākumskola","Rīgas iela 28, Limbaži, Limbažu novads",1,1,"012",1,1,1,"Pamatizglītības 1.posma (1.-6.klase) humanitārā un sociālā virziena programma","V-",4725,01/09/2011,"uz nenoteiktu laiku",,,"aktual",,"Limbažu novads"
4726,"Limbažu novada pašvaldība","Limbažu sākumskola","Rīgas iela 28, Limbaži, Limbažu novads",1,1,"013",1,1,1,"Pamatizglītības 1.posma (1.-6.klase) matemātikas, dabaszinību un tehnikas virziena programma","V-",4726,01/09/2011,"uz nenoteiktu laiku",,,"aktual",,"Limbažu novads"
4727,"Lielvārdes novada Dome","Edgara Kauliņa Lielvārdes vidusskola","Gaismas iela 17, Lielvārde, Lielvārdes novads; ""Kaibalas pamatskola"", Kaibala, Lielvārdes pagasts, Lielvārdes novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4727,01/09/2011,31/07/2012,"(nomaiņa)",,,,"Lielvārdes novads"
4728,"Bauskas novada Dome","Bauskas sākumskola","Uzvaras iela 10, Bauska, Bauskas novads",1,1,"011",1,1,1,"Pamatizglītības 1.posma (1.-6.klase) programma","V-",4728,01/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Bauskas novads"
4729,"Grobiņas novada Dome","Grobiņas pamatskola","Skolas iela 4, Grobiņa, Grobiņas novads",1,1,"011",8,1,1,"Pamatizglītības 1.posma pedagoģiskās korekcijas programma","V-",4729,01/09/2011,31/07/2015,"(nomaiņa)",,,,"Grobiņas novads"
4730,"Grobiņas novada Dome","Grobiņas pamatskola","Skolas iela 4, Grobiņa, Grobiņas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4730,01/09/2011,31/07/2018,"(nomaiņa)",,,,"Grobiņas novads"
4731,"Grobiņas novada Dome","Grobiņas pamatskola","Skolas iela 4, Grobiņa, Grobiņas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4731,01/09/2011,"uz nenoteiktu laiku","(nomaiņa)",,,,"Grobiņas novads"
4732,"Grobiņas novada Dome","Grobiņas pamatskola","Skolas iela 4, Grobiņa, Grobiņas novads",2,1,"014",1,1,1,"Pamatizglītības profesionāli orientētā virziena programma","V-",4732,01/09/2011,"uz nenoteiktu laiku",,,"aktualizēta",,"Grobiņas novads"
4734,"Bauskas novada Dome","Bauskas Valsts ģimnāzija","Uzvaras iela 10, Bauska, Bauskas novads",3,1,"011",0,1,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",4734,01/09/2011,31/07/2018,"(nomaiņa)",,,,"Bauskas novads"
4735,"Bauskas novada Dome","Bauskas Valsts ģimnāzija","Uzvaras iela 10, Bauska, Bauskas novads",3,1,"012",0,1,1,"Vispārējās vidējās izglītības humanitārā un sociālā virziena programma","V-",4735,01/09/2011,31/07/2018,"(nomaiņa)",,,,"Bauskas novads"
4736,"Bauskas novada Dome","Bauskas Valsts ģimnāzija","Uzvaras iela 10, Bauska, Bauskas novads",3,1,"013",0,1,1,"Vispārējās vidējās izglītības matemātikas, dabaszinību un tehnikas virziena programma","V-",4736,01/09/2011,31/07/2018,"(nomaiņa)",,,,"Bauskas novads"
4737,"Bauskas novada Dome","Bauskas Valsts ģimnāzija","Uzvaras iela 10, Bauska, Bauskas novads",3,1,"014",0,1,1,"Vispārējās vidējās izglītības profesionāli orientēta virziena izglītības programma","V-",4737,01/09/2011,31/07/2018,"(nomaiņa)",,,,"Bauskas novads"
4739,"Iecavas novada Dome","Dzimtmisas pamatskola","""Dzimtmisas pamatskola"", Dzimtmisa, Iecavas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4739,01/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Iecavas novads"
4740,"Varakļānu novada pašvaldība","Varakļānu vidusskola","Jaunatnes iela 2, Varakļāni, Varakļānu novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4740,01/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Varakļānu novads"
4741,"Varakļānu novada pašvaldība","Varakļānu vidusskola","Jaunatnes iela 2, Varakļāni, Varakļānu novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",4741,01/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Varakļānu novads"
4746,"Talsu novada Dome","Talsu 2. vidusskola","Kārļa Mīlenbaha iela 32, Talsi, Talsu novads; ""Skola"", Laidze, Laidzes pagasts, Talsu novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4746,01/09/2011,31/07/2018,"(nomaiņa)",,"aktualizēta",,"Talsu novads"
4747,"Talsu novada Dome","Talsu 2. vidusskola","""Skola"", Laidze, Laidzes pagasts, Talsu novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",4747,01/09/2011,"uz nenoteiktu laiku",,,,,"Talsu novads"
4749,"Limbažu novada Dome","Limbažu 3.vidusskola","Parka iela 38, Limbaži, Limbažu novads; Rīgas iela 30, Limbaži, Limbažu novads",2,3,"011",8,1,2,"Pamatizglītības 2.posma (7.-9.klase) pedagoģiskās korekcijas programma","V-",4749,01/09/2011,31/07/2017,"(nomaiņa)",,,,"Limbažu novads"
4753,"Durbes novada Dome","Rāvas pamatskola","""Rāvas skola"", Rāva, Dunalkas pagasts, Durbes novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4753,01/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Durbes novads"
4754,"Sabiedrība ar ierobežotu atbildību ""BAROX RB""","Talsu privātā pirmsskolas izglītības iestāde ""Sapnītis""","""Skoras"", Laidzes pagasts, Talsu novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4754,01/09/2011,31/07/2018,"(nomaiņa)",,,,"Talsu novads"
4755,"Sabiedrība ar ierobežotu atbildību ""BAROX RB""","Talsu privātā pirmsskolas izglītības iestāde ""Sapnītis""","""Skoras"", Laidzes pagasts, Talsu novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4755,01/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Talsu novads"
4756,"Durbes novada Dome","A.Spāģa Dunalkas pamatskola","Dunalkas skola, Dunalkas pagasts, Durbes novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4756,01/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Durbes novads"
4759,"Bauskas novada Dome","Uzvaras vidusskola","Sporta iela 3, Uzvara, Gailīšu pagasts, Bauskas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4759,02/09/2011,"uz nenoteiktu laiku","(nomaiņa)",,,,"Bauskas novads"
4762,"Kuldīgas novada Dome","Z.A.Meierovica Kabiles pamatskola","""Z.A.Meierovica Kabiles pamatskola"", Kabile, Kabiles pagasts, Kuldīgas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4762,02/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Kuldīgas novads"
4764,"Rīgas Dome","Rīgas 54.vidusskola","Baltā iela 22, Rīga",2,1,"011",1,2,1,"Pamatizglītības mazākumtautību programma","V-",4764,02/09/2011,"uz nenoteiktu laiku",,,,,"Rīga"
4765,"Apes novada Dome","Dāvja Ozoliņa Apes vidusskola","Pasta iela 25, Apes, Apes novads",3,1,"011",0,1,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",4765,02/09/2011,31/07/2017,"(nomaiņa)",,,,"Apes novads"
4766,"Jelgavas pilsētas Dome","Jelgavas 4.vidusskola","Akmeņu iela 1, Jelgava",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4766,02/09/2011,"uz nenoteiktu laiku",,,,,"Jelgava"
4769,"Daugavpils pilsētas Dome","J.Raiņa Daugavpils 6.vidusskola","Komunālā iela 2, Daugavpils",0,1,"011",1,2,1,"Pirmsskolas izglītības mazākumtautību programma","V-",4769,02/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Daugavpils"
4770,"Skrundas novada pašvaldība","Skrundas novada pašvaldības Skrundas pirmsskolas izglītības iestāde ""Liepziediņš""","Saldus iela 15, Skrunda, Skrundas novads",0,1,"015",9,1,1,"Speciālās pirmsskolas izglītības programma izglītojamajiem ar smagiem garīgās attīstības traucējumiem vai vairākiem smagiem attīstības traucējumiem","V-",4770,05/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Skrundas novads"
4771,"Baltinavas novada Dome","Baltinavas vidusskola","Kārsavas iela 22, Baltinava, Baltinavas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4771,05/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Baltinavas novads"
4772,"Krimuldas novada Dome","Turaidas pamatskola","""Turaidas pamatskola"" Krimuldas pagasts, Krimuldas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4772,05/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Krimuldas novads"
4773,"Babītes novada Dome","Babītes novada pašvaldības Salas sākumskola","„Pīlādzīši”, Spuņciems, Salas pagasts, Babītes novads",1,1,"015",6,1,1,"Speciālās pamatizglītības 1.posma (1.-6.klase) programma izglītojamajiem ar mācīšanās traucējumiem","V-",4773,05/09/2011,"uz nenoteiktu laiku",,,,,"Babītes novads"
4774,"Riebiņu novada Dome","Silajāņu pamatskola","Skolas iela 4, Silajāņi, Silajāņu pagasts, Riebiņu novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",4774,05/09/2011,"uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Riebiņu novads"
4775,"Rīgas Dome","Rīgas 61.vidusskola","Pārslas iela 14, Rīga",2,1,"011",1,2,1,"Pamatizglītības mazākumtautību programma","V-",4775,05/09/2011,"uz nenoteiktu laiku",,,,,"Rīga"
4776,"Dobeles novada Dome","Dobeles Amatniecības un vispārizglītojošā vidusskola","Brīvības iela 28b, Dobele, Dobeles novads",2,3,"011",1,1,3,"Pamatizglītības 2.posma (7.-9.klase) programma","V-",4776,06/09/2011,31/07/2017,"(nomaiņa)",,,,"Dobeles novads"
4777,"Dobeles novada Dome","Dobeles Amatniecības un vispārizglītojošā vidusskola","Brīvības iela 28b, Dobele, Dobeles novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",4777,06/09/2011,31/07/2018,"(nomaiņa)",,,,"Dobeles novads"
4778,"Dobeles novada Dome","Dobeles Amatniecības un vispārizglītojošā vidusskola","Brīvības iela 28b, Dobele, Dobeles novads",3,1,"011",0,1,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",4778,06/09/2011,"uz nenoteiktu laiku","(nomainīta; pIZMp)",,,,"Dobeles novads"
4779,"Dobeles novada Dome","Dobeles Amatniecības un vispārizglītojošā vidusskola","Brīvības iela 28b, Dobele, Dobeles novads",3,1,"011",0,1,3,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",4779,06/09/2011,"uz nenoteiktu laiku","(nomaiņa)",,,,"Dobeles novads"
4780,"Dobeles novada Dome","Dobeles Amatniecības un vispārizglītojošā vidusskola","Brīvības iela 28b, Dobele, Dobeles novads",3,1,"014",0,1,1,"Vispārējās vidējās izglītības profesionāli orientētā virziena programma","V-",4780,06/09/2011,"uz nenoteiktu laiku","(nomainīta; pIZMp)",,,,"Dobeles novads"
4781,"LR Mk","Daugavpils Valsts tehnikums","Strādnieku iela 16, Daugavpils",3,6,"011",0,2,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena mazākumtautību programma","V-",4781,07/09/2011,15/02/2017,"(nomaiņa)",,,,"Daugavpils"
4782,"Liepājas pilsētas Dome","Liepājas 15.vidusskola","Oskara Kalpaka iela 96, Liepāja",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",4782,08/09/2011,"uz nenoteiktu laiku",,,,"aktualizēta","Liepāja"
4783,"Liepājas pilsētas Dome","Liepājas 15.vidusskola","Oskara Kalpaka iela 96, Liepāja",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",4783,08/09/2011,"uz nenoteiktu laiku",,,,"aktualizēta","Liepāja"
4784,"Rīgas Dome","Rīgas 153.speciālā pirmsskolas izglītības iestāde   ","Mārkalnes iela 4, Rīga",0,1,"015",6,2,1,"Speciālās pirmsskolas izglītības mazākumtautību programma izglītojamajiem ar jauktiem attīstības traucējumiem","V-",4784,08/09/2011,"uz nenoteiktu laiku",,,,,"Rīga"
4785,"LR Mk","Profesionālās izglītības kompetences centrs ""Liepājas Valsts tehnikums""","Ventspils iela 51, Liepāja",3,6,"011",0,1,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",4785,09/09/2011,"uz nenoteiktu laiku","(nomaiņa)",,,,"Liepāja"
4788,"LR Mk","Ziemeļkurzemes Profesionālās izglītības kompetences centrs ""Ventspils Profesionālā vidusskola""","Saules iela 15, Ventspils",3,6,"011",0,1,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",4788,15/09/2011,31/07/2016,"(nomaiņa)",,,,"Ventspils"
