"Novads","Skola","Kopvērtējums"
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Imantas vidusskola",55.61%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Valdorfskola",66.67%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 33. vidusskola",73.02%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 54. vidusskola",56.29%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 68. vidusskola",58.10%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 71. vidusskola",62.79%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Daugavgrīvas vidusskola",60.35%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Ostvalda vidusskola",65.02%
"Rīgas pilsēta (Kurzemes raj.)","Privātā vidusskola ""Templum""",53.01%
"Rīgas pilsēta (Kurzemes raj.)","Emīla Dārziņa mūzikas vidusskola",61.41%
"Rīgas pilsēta (Kurzemes raj.)","Privātskola ""Latreia""",67.87%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 96. vidusskola",60.12%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 1. vakara (maiņu) vidusskola",65.06%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 1.vakara (maiņu) vidusskola (Iļģuciema cietums)",53.01%
"Rīgas pilsēta (Kurzemes raj.)","Āgenskalna ģimnāzija",66.45%
"Rīgas pilsēta (Latgales priekšp.)","Andreja Pumpura Rīgas 11. pamatskola",53.44%
"Rīgas pilsēta (Latgales priekšp.)","O.Kalpaka Rīgas Tautas daiļamatu pamatskola",51.34%
"Rīgas pilsēta (Latgales priekšp.)","Privātā pamatskola ""Maksima""",58.63%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Baltkrievu pamatskola",62.25%
"Rīgas pilsēta (Latgales priekšp.)","Kārļa Videnieka Rīgas 77. vidusskola",53.21%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 25. vidusskola",60.45%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 6. vidusskola",65.41%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 62. vidusskola",49.03%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 90. vidusskola",51.04%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 93. vidusskola",51.29%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Kristīgā vidusskola",58.57%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lietuviešu vidusskola",65.99%
"Rīgas pilsēta (Latgales priekšp.)","Habad Ebreju privātā vidusskola",66.51%
"Rīgas pilsēta (Latgales priekšp.)","Informācijas sistēmu menedžmenta augstskolas vidusskola ""PREMJERS""",66.05%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 15. vidusskola",49.71%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 32. vidusskola",53.11%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 51. vidusskola",72.97%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 65. vidusskola",69.63%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 72. vidusskola",56.96%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 75. vidusskola",46.64%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 86. vidusskola",59.79%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 88. vidusskola",55.73%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 92. vidusskola",56.90%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Krievu vidusskola",53.01%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Sergeja Žoltoka vidusskola",64.68%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Universālā vidusskola",63.16%
"Rīgas pilsēta (Latgales priekšp.)","Privātā vidusskola ""Laisma""",52.11%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Ukraiņu vidusskola",70.18%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas vakara ģimnāzija",45.46%
"Rīgas pilsēta (Latgales priekšp.)","Humanitārā privātģimnāzija",69.36%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas komercģimnāzija",59.68%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas pilsētas Pļavnieku ģimnāzija",60.17%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 3. arodskola",74.90%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lastādijas internātvidusskola",62.09%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lastādijas internātvidusskola (Rīgas Centrālcietums)",55.42%
"Rīgas pilsēta (Vidzemes priekšp.)","Mežciema pamatskola",58.91%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 100. vidusskola",59.08%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 45. vidusskola",58.48%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 49. vidusskola",72.98%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 84. vidusskola",56.49%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 85. vidusskola",57.56%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Ezerkrastu vidusskola",50.26%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Franču licejs",74.82%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Hanzas vidusskola",65.39%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Juglas vidusskola",54.61%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Teikas vidusskola",65.90%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""MAXVEL""",59.44%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 16. vidusskola",63.98%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 21. vidusskola",60.42%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 60. vidusskola",59.36%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 63. vidusskola",51.95%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 74. vidusskola",66.32%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 80. vidusskola",66.90%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 89. vidusskola",67.51%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Herdera vidusskola",66.60%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Purvciema vidusskola",69.09%
"Rīgas pilsēta (Vidzemes priekšp.)","Š. Dubnova Rīgas Ebreju vidusskola",58.43%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""Klasika""",65.30%
"Rīgas pilsēta (Vidzemes priekšp.)","Biznesa un vadības privātvidusskola",61.14%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Itas Kozakēvičas Poļu vidusskola",64.61%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 9. vakara (maiņu) vidusskola",51.94%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Centra krievu privātģimnāzija",70.48%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Klasiskā ģimnāzija",75.71%
"Rīgas pilsēta (Zemgales priekšp.)","Friča Brīvzemnieka pamatskola",47.59%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 7. internātpamatskola",51.00%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 47. vidusskola",63.16%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 94. vidusskola",51.62%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Igauņu vidusskola",57.97%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas vispārizglītojošā privātā vidusskola ""Evrika""",75.60%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Šampētera vidusskola",55.27%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 14. vakara (maiņu) vidusskola",39.65%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Angļu ģimnāzija",61.23%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Katoļu ģimnāzija",54.07%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Zolitūdes ģimnāzija",69.93%
"Rīgas pilsēta (Zemgales priekšp.)","Āgenskalna Valsts ģimnāzija",67.04%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 7. pamatskola",54.75%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 28. vidusskola",60.87%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 31. vidusskola",52.58%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Jāņa Poruka vidusskola",42.77%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Kultūru vidusskola",68.57%
"Rīgas pilsēta (Ziemeļu raj.)","Puškina licejs",63.35%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 10. vidusskola",69.97%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 13. vidusskola",59.06%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 29. vidusskola",54.57%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 37. vidusskola",52.01%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 46. vidusskola",59.20%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Rīnūžu vidusskola",67.54%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 18. vakara (maiņu) vidusskola",43.60%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas pilsētas 2. ģimnāzija",69.49%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Valsts tehnikums",28.27%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 66. speciālā vidusskola",53.65%
"Rojas novads","Mērsraga vidusskola",58.31%
"Rojas novads","Rojas vidusskola",55.40%
"Ropažu novads","Zaķumuižas pamatskola",49.40%
"Ropažu novads","Ropažu vidusskola",57.48%
"Rucavas novads","Rucavas pamatskola",58.49%
"Rucavas novads","Sikšņu pamatskola",60.24%
"Rugāju novads","Eglaines pamatskola",44.23%
"Rugāju novads","Rugāju novada vidusskola",55.70%
"Rundāles novads","Pilsrundāles vidusskola",63.58%
"Rundāles novads","Saulaines Profesionālā vidusskola",41.40%
"Rūjienas novads","Rūjienas vidusskola",50.65%
"Rūjienas novads","Jeru pamatskola",53.61%
"Salacgrīvas novads","Krišjāņa Valdemāra Ainažu pamatskola",64.90%
"Salacgrīvas novads","Salacgrīvas vidusskola",57.54%
"Salacgrīvas novads","Liepupes vidusskola",63.45%
"Salas novads","Biržu internātpamatskola",51.88%
"Salas novads","Biržu pamatskola",49.40%
"Salas novads","Salas vidusskola",64.12%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",64.01%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 2. vidusskola""",50.77%
"Saldus novads","Saldus pamatskola",60.58%
"Saldus novads","Saldus 2. vidusskola",56.34%
"Saldus novads","Saldus Vakara vidusskola",50.30%
"Saldus novads","Saldus ģimnāzija",57.11%
"Saldus novads","Saldus novada pašvaldības Cieceres internātpamatskola",41.27%
"Saldus novads","Saldus novada pašvaldības Jaunlutriņu pamatskola",56.95%
"Saldus novads","Saldus novada pašvaldības Kursīšu pamatskola",57.83%
"Saldus novads","Saldus novada pašvaldības Kurzemītes pamatskola",57.83%
"Saldus novads","Saldus novada pašvaldības Lutriņu pamatskola",46.13%
"Saldus novads","Nīgrandes pamatskola",59.44%
"Saldus novads","Saldus novada pašvaldības Pampāļu pamatskola",48.54%
"Saldus novads","Saldus novada pašvaldības Rubas pamatskola",55.82%
"Saldus novads","Saldus novada pašvaldības Sātiņu pamatskola",44.68%
"Saldus novads","Saldus novada pašvaldības Striķu pamatskola",63.86%
"Saldus novads","Saldus novada pašvaldības Zirņu pamatskola",54.13%
"Saldus novads","Saldus novada pašvaldības Druvas vidusskola",56.52%
"Saldus novads","Saldus novada pašvaldības Ezeres vidusskola",55.54%
"Saldus novads","Saldus novada pašvaldības Kalnu vidusskola",54.00%
"Saulkrastu novads","Saulkrastu vidusskola",54.91%
"Saulkrastu novads","Zvejniekciema vidusskola",64.61%
"Sējas novads","Sējas pamatskola",44.11%
"Sējas novads","Murjāņu sporta ģimnāzija",57.39%
"Siguldas novads","Siguldas 1. pamatskola",53.36%
"Siguldas novads","Siguldas 2. vidusskola",51.32%
"Siguldas novads","Siguldas novada vidusskola",57.49%
"Siguldas novads","Siguldas Valsts ģimnāzija",66.16%
"Siguldas novads","Allažu pamatskola",62.09%
"Siguldas novads","Mores pamatskola",61.12%
"Skrīveru novads","Andreja Upīša Skrīveru vidusskola",56.12%
"Skrundas novads","Oskara Kalpaka Rudbāržu pamatskola",54.75%
"Skrundas novads","Skrundas vidusskola",59.55%
"Skrundas novads","Skrundas arodvidusskola",39.10%
"Smiltenes novads","Smiltenes Centra vidusskola",59.83%
"Smiltenes novads","Smiltenes ģimnāzija",60.69%
"Smiltenes novads","Bilskas pamatskola",61.65%
"Smiltenes novads","Blomes pamatskola",52.46%
"Smiltenes novads","Grundzāles pamatskola",46.99%
"Smiltenes novads","Palsmanes pamatskola",64.32%
"Smiltenes novads","Variņu pamatskola",72.20%
"Stopiņu novads","Stopiņu pamatskola",41.77%
"Stopiņu novads","Ulbrokas vidusskola",51.11%
"Stopiņu novads","Juglas sanatorijas internātpamatskola",40.48%
"Strenču novads","Strenču novada vidusskolas filiāle (Plāņu)",62.05%
"Talsu novads","Stendes pamatskola",51.15%
"Talsu novads","Talsu pamatskola",49.40%
"Talsu novads","Sabiles vidusskola",51.81%
"Talsu novads","Talsu 2. vidusskola",56.61%
"Talsu novads","Talsu Kristīgā vidusskola",65.06%
"Talsu novads","Valdemārpils vidusskola",47.38%
"Talsu novads","Talsu novada Vakara un neklātienes vidusskola",41.91%
"Talsu novads","Talsu Valsts ģimnāzija",59.42%
"Talsu novads","Laucienes pamatskolas filiāle",57.23%
"Talsu novads","Laidzes pamatskola",57.11%
"Talsu novads","Laucienes pamatskola",63.15%
"Talsu novads","Pastendes pamatskola",68.12%
"Talsu novads","Pūņu pamatskola",51.03%
"Talsu novads","Pastendes pamatskolas filiāle",56.63%
"Talsu novads","Virbu pamatskola",54.06%
"Talsu novads","Vandzenes vidusskola",61.88%
"Talsu novads","Laidzes Profesionālā vidusskola",35.94%
"Tērvetes novads","Bukaišu pamatskola",50.33%
"Tērvetes novads","Tērvetes pamatskola",48.29%
"Tērvetes novads","Annas Brigaderes pamatskola",60.51%
"Tērvetes novads","Augstkalnes vidusskola",52.87%
"Tukuma novads","Tukuma 2. pamatskola",61.52%
"Tukuma novads","Tukuma E. Birznieka-Upīša 1. pamatskola",49.79%
"Tukuma novads","Tukuma 2. vidusskola",62.27%
"Tukuma novads","Tukuma 3. vidusskola",65.81%
"Tukuma novads","Tukuma Vakara un neklātienes vidusskola",55.11%
"Tukuma novads","Tukuma Raiņa ģimnāzija",65.97%
"Tukuma novads","Praviņu pamatskola",45.93%
"Tukuma novads","Pūres pamatskola",68.94%
"Tukuma novads","Sēmes pamatskola",51.81%
"Tukuma novads","Džūkstes vidusskola",44.99%
"Tukuma novads","Irlavas vidusskola",55.95%
"Tukuma novads","Tumes vidusskola",50.60%
"Tukuma novads","Zemgales vidusskola",47.68%
"Vaiņodes novads","Vaiņodes vidusskola",55.56%
"Vaiņodes novads","Vaiņodes internātpamatskola",49.23%
"Valkas novads","Valkas pamatskola",58.15%
"Valkas novads","Valkas ģimnāzija",62.02%
"Valkas novads","Ērģemes pamatskola",57.08%
"Valkas novads","Ozolu pamatskola",53.73%
"Valkas novads","Vijciema pamatskola",73.09%
"Valmieras novads","Jura Neikena Dikļu pamatskola",49.13%
"Valmieras novads","Kocēnu pamatskola",51.97%
"Valmieras novads","Rubenes pamatskola",64.46%
"Valmieras pilsēta","Valmieras 5. vidusskola",51.07%
"Valmieras pilsēta","Valmieras Viestura vidusskola",65.80%
"Valmieras pilsēta","Valmieras 2. vidusskola",58.82%
"Valmieras pilsēta","Valmieras Pārgaujas ģimnāzija",55.42%
"Valmieras pilsēta","Valmieras Valsts ģimnāzija",61.57%
"Valmieras pilsēta","Valmieras vājdzirdīgo bērnu internātpamatskola - attīstības centrs",56.50%
"Varakļānu novads","Varakļānu vidusskola",62.36%
"Varakļānu novads","Varakļānu novada pašvaldības Stirnienes pamatskola",50.15%
"Varakļānu novads","Murmastienes pamatskola",63.55%
"Vārkavas novads","Vanagu pamatskola",73.80%
"Vārkavas novads","Vārkavas pamatskola",55.72%
"Vārkavas novads","Vārkavas vidusskola",58.68%
"Vecumnieku novads","Vecumnieku novada Domes Bārbeles pamatskola",67.87%
"Vecumnieku novads","Kurmenes pamatskola",52.61%
"Vecumnieku novads","Stelpes pamatskola",43.03%
"Vecumnieku novads","Misas vidusskola",57.45%
"Vecumnieku novads","Skaistkalnes vidusskola",64.59%
"Vecumnieku novads","Vecumnieku novada Domes Valles vidusskola",60.06%
"Vecumnieku novads","Vecumnieku vidusskola",57.87%
"Ventspils novads","Piltenes vidusskola",61.24%
"Ventspils novads","Ances pamatskola",57.98%
"Ventspils novads","Jūrkalnes pamatskola",48.19%
"Ventspils novads","Popes pamatskola",67.17%
"Ventspils novads","Puzes pamatskola",71.33%
"Ventspils novads","Tārgales pamatskola",71.00%
"Ventspils novads","Užavas pamatskola",47.08%
"Ventspils novads","Zlēku pamatskola",41.37%
"Ventspils novads","Zūru pamatskola",54.54%
"Ventspils novads","Ugāles vidusskola",61.11%
"Ventspils pilsēta","Ventspils 1. pamatskola",61.15%
"Ventspils pilsēta","Ventspils 2. pamatskola",47.25%
"Ventspils pilsēta","Ventspils 4. vidusskola",56.60%
"Ventspils pilsēta","Ventspils 5. vidusskola",51.84%
"Ventspils pilsēta","Ventspils 2. vidusskola",56.51%
"Ventspils pilsēta","Ventspils 3. vidusskola",59.76%
"Ventspils pilsēta","Ventspils 6. vidusskola",53.50%
"Ventspils pilsēta","Ventspils vakara vidusskola",44.73%
"Ventspils pilsēta","Ventspils 1. ģimnāzija",55.08%
"Viesītes novads","Viesītes vidusskola",64.73%
"Viesītes novads","Rites pamatskola",64.32%
"Viļakas novads","Viļakas pamatskola",74.46%
"Viļakas novads","Viļakas Valsts ģimnāzija",61.23%
"Viļakas novads","Upītes pamatskola",47.59%
"Viļakas novads","Viduču pamatskola",52.05%
"Viļakas novads","Žīguru pamatskola",53.46%
"Viļakas novads","Rekavas vidusskola",63.43%
"Viļānu novads","Viļānu vidusskola",65.54%
"Viļānu novads","Dekšāru pamatskola",50.00%
"Zilupes novads","Zilupes vidusskola",67.99%
