"Novads","Skola","Kopvērtējums"
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 33. vidusskola",64.74%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 54. vidusskola",50.56%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 68. vidusskola",53.43%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 71. vidusskola",42.44%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Daugavgrīvas vidusskola",48.83%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Ostvalda vidusskola",61.45%
"Rīgas pilsēta (Kurzemes raj.)","Privātā vidusskola ""Templum""",41.33%
"Rīgas pilsēta (Kurzemes raj.)","Emīla Dārziņa mūzikas vidusskola",59.83%
"Rīgas pilsēta (Kurzemes raj.)","Privātskola ""Latreia""",53.78%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 96. vidusskola",58.71%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 1. vakara (maiņu) vidusskola",35.21%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 1.vakara (maiņu) vidusskola (Iļģuciema cietums)",44.67%
"Rīgas pilsēta (Kurzemes raj.)","Āgenskalna ģimnāzija",61.77%
"Rīgas pilsēta (Latgales priekšp.)","Andreja Pumpura Rīgas 11. pamatskola",50.82%
"Rīgas pilsēta (Latgales priekšp.)","O.Kalpaka Rīgas Tautas daiļamatu pamatskola",41.94%
"Rīgas pilsēta (Latgales priekšp.)","Privātā pamatskola ""Maksima""",51.70%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Baltkrievu pamatskola",54.89%
"Rīgas pilsēta (Latgales priekšp.)","Kārļa Videnieka Rīgas 77. vidusskola",41.02%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 25. vidusskola",57.44%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 6. vidusskola",49.88%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 62. vidusskola",35.04%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 90. vidusskola",32.37%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 93. vidusskola",54.41%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Kristīgā vidusskola",48.44%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lietuviešu vidusskola",56.82%
"Rīgas pilsēta (Latgales priekšp.)","Habad Ebreju privātā vidusskola",56.53%
"Rīgas pilsēta (Latgales priekšp.)","Informācijas sistēmu menedžmenta augstskolas vidusskola ""PREMJERS""",54.91%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 15. vidusskola",41.16%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 32. vidusskola",49.28%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 51. vidusskola",52.75%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 65. vidusskola",54.04%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 72. vidusskola",46.65%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 75. vidusskola",39.85%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 86. vidusskola",53.69%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 88. vidusskola",46.65%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 92. vidusskola",50.30%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Krievu vidusskola",52.00%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Sergeja Žoltoka vidusskola",50.06%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Universālā vidusskola",55.70%
"Rīgas pilsēta (Latgales priekšp.)","Privātā vidusskola ""Laisma""",64.00%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Ukraiņu vidusskola",57.60%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas vakara ģimnāzija",33.50%
"Rīgas pilsēta (Latgales priekšp.)","Humanitārā privātģimnāzija",41.14%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas komercģimnāzija",68.82%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas pilsētas Pļavnieku ģimnāzija",49.13%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 3. arodskola",43.78%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Sergeja Žoltoka vidusskola (š.cietums)",54.36%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lastādijas internātvidusskola",36.72%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lastādijas internātvidusskola (Rīgas Centrālcietums)",49.33%
"Rīgas pilsēta (Vidzemes priekšp.)","Mežciema pamatskola",53.50%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 100. vidusskola",38.14%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 45. vidusskola",51.70%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 49. vidusskola",70.49%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 64. vidusskola",54.55%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 84. vidusskola",55.70%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 85. vidusskola",41.21%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Ezerkrastu vidusskola",42.17%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Franču licejs",65.66%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Hanzas vidusskola",53.92%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Juglas vidusskola",51.65%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Teikas vidusskola",62.88%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""MAXVEL""",64.00%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 16. vidusskola",55.19%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 21. vidusskola",64.31%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 60. vidusskola",61.13%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 63. vidusskola",45.68%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 74. vidusskola",46.30%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 80. vidusskola",54.51%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 89. vidusskola",46.38%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Herdera vidusskola",69.70%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Purvciema vidusskola",68.10%
"Rīgas pilsēta (Vidzemes priekšp.)","Š. Dubnova Rīgas Ebreju vidusskola",53.33%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""Klasika""",65.60%
"Rīgas pilsēta (Vidzemes priekšp.)","Biznesa un vadības privātvidusskola",42.67%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Itas Kozakēvičas Poļu vidusskola",58.57%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 9. vakara (maiņu) vidusskola",28.07%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Centra krievu privātģimnāzija",49.33%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Klasiskā ģimnāzija",67.62%
"Rīgas pilsēta (Zemgales priekšp.)","Friča Brīvzemnieka pamatskola",32.12%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 7. internātpamatskola",44.89%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 47. vidusskola",49.24%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 94. vidusskola",50.39%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Igauņu vidusskola",62.04%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 53. vidusskola",57.20%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 61. vidusskola",36.77%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 95. vidusskola",62.22%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas vispārizglītojošā privātā vidusskola ""Evrika""",63.78%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Šampētera vidusskola",48.75%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 14. vakara (maiņu) vidusskola",31.69%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Angļu ģimnāzija",53.45%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Katoļu ģimnāzija",39.67%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Zolitūdes ģimnāzija",62.22%
"Rīgas pilsēta (Zemgales priekšp.)","Āgenskalna Valsts ģimnāzija",61.40%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 7. pamatskola",47.85%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 28. vidusskola",46.03%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 31. vidusskola",39.66%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Jāņa Poruka vidusskola",24.67%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Kultūru vidusskola",56.28%
"Rīgas pilsēta (Ziemeļu raj.)","Puškina licejs",66.70%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 10. vidusskola",66.55%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 13. vidusskola",53.08%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 29. vidusskola",42.62%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 37. vidusskola",57.41%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 46. vidusskola",48.68%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Rīnūžu vidusskola",56.17%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 18. vakara (maiņu) vidusskola",28.96%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas pilsētas 2. ģimnāzija",68.74%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Valsts tehnikums",22.67%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 66. speciālā vidusskola",47.47%
"Rojas novads","Mērsraga vidusskola",33.60%
"Rojas novads","Rojas vidusskola",41.83%
"Ropažu novads","Zaķumuižas pamatskola",30.83%
"Ropažu novads","Ropažu vidusskola",37.69%
"Rucavas novads","Rucavas pamatskola",59.39%
"Rucavas novads","Sikšņu pamatskola",56.00%
"Rugāju novads","Eglaines pamatskola",47.24%
"Rugāju novads","Rugāju novada vidusskola",55.03%
"Rundāles novads","Pilsrundāles vidusskola",60.60%
"Rundāles novads","Saulaines Profesionālā vidusskola",20.24%
"Rūjienas novads","Rūjienas vidusskola",40.51%
"Rūjienas novads","Jeru pamatskola",42.44%
"Salacgrīvas novads","Krišjāņa Valdemāra Ainažu pamatskola",56.53%
"Salacgrīvas novads","Salacgrīvas vidusskola",44.84%
"Salacgrīvas novads","Liepupes vidusskola",60.00%
"Salas novads","Biržu internātpamatskola",43.58%
"Salas novads","Biržu pamatskola",40.41%
"Salas novads","Salas vidusskola",38.47%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",54.11%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 2. vidusskola""",42.09%
"Saldus novads","Saldus pamatskola",44.27%
"Saldus novads","Saldus 2. vidusskola",53.30%
"Saldus novads","Saldus ģimnāzija",56.36%
"Saldus novads","Saldus novada pašvaldības Cieceres internātpamatskola",37.54%
"Saldus novads","Saldus novada pašvaldības Jaunlutriņu pamatskola",54.76%
"Saldus novads","Saldus novada pašvaldības Kursīšu pamatskola",43.33%
"Saldus novads","Saldus novada pašvaldības Kurzemītes pamatskola",35.33%
"Saldus novads","Saldus novada pašvaldības Lutriņu pamatskola",47.62%
"Saldus novads","Nīgrandes pamatskola",51.00%
"Saldus novads","Saldus novada pašvaldības Pampāļu pamatskola",40.76%
"Saldus novads","Saldus novada pašvaldības Rubas pamatskola",41.41%
"Saldus novads","Saldus novada pašvaldības Sātiņu pamatskola",51.56%
"Saldus novads","Saldus novada pašvaldības Striķu pamatskola",51.33%
"Saldus novads","Saldus novada pašvaldības Zirņu pamatskola",52.00%
"Saldus novads","Saldus novada pašvaldības Druvas vidusskola",59.07%
"Saldus novads","Saldus novada pašvaldības Ezeres vidusskola",42.00%
"Saldus novads","Saldus novada pašvaldības Kalnu vidusskola",47.64%
"Saulkrastu novads","Saulkrastu vidusskola",51.81%
"Saulkrastu novads","Zvejniekciema vidusskola",52.65%
"Sējas novads","Sējas pamatskola",37.74%
"Sējas novads","Murjāņu sporta ģimnāzija",46.09%
"Siguldas novads","Siguldas 1. pamatskola",42.79%
"Siguldas novads","Siguldas 2. vidusskola",43.41%
"Siguldas novads","Siguldas novada vidusskola",45.90%
"Siguldas novads","Siguldas Valsts ģimnāzija",63.26%
"Siguldas novads","Allažu pamatskola",48.00%
"Siguldas novads","Mores pamatskola",39.11%
"Skrīveru novads","Andreja Upīša Skrīveru vidusskola",54.13%
"Skrundas novads","Oskara Kalpaka Rudbāržu pamatskola",33.19%
"Skrundas novads","Skrundas vidusskola",54.78%
"Skrundas novads","Skrundas arodvidusskola",23.88%
"Smiltenes novads","Smiltenes Centra vidusskola",55.51%
"Smiltenes novads","Smiltenes ģimnāzija",44.42%
"Smiltenes novads","Bilskas pamatskola",76.89%
"Smiltenes novads","Blomes pamatskola",42.05%
"Smiltenes novads","Grundzāles pamatskola",42.05%
"Smiltenes novads","Palsmanes pamatskola",57.48%
"Smiltenes novads","Variņu pamatskola",50.77%
"Stopiņu novads","Stopiņu pamatskola",41.78%
"Stopiņu novads","Ulbrokas vidusskola",36.95%
"Stopiņu novads","Juglas sanatorijas internātpamatskola",45.96%
"Strenču novads","Strenču novada vidusskola",44.36%
"Strenču novads","Strenču novada vidusskolas filiāle (Sedas)",45.90%
"Strenču novads","Strenču novada vidusskolas filiāle (Plāņu)",56.33%
"Talsu novads","Stendes pamatskola",38.06%
"Talsu novads","Talsu pamatskola",45.54%
"Talsu novads","Sabiles vidusskola",40.95%
"Talsu novads","Talsu 2. vidusskola",43.92%
"Talsu novads","Talsu Kristīgā vidusskola",47.56%
"Talsu novads","Valdemārpils vidusskola",37.93%
"Talsu novads","Talsu novada Vakara un neklātienes vidusskola",22.55%
"Talsu novads","Talsu Valsts ģimnāzija",51.21%
"Talsu novads","Laucienes pamatskolas filiāle",51.33%
"Talsu novads","Laidzes pamatskola",40.80%
"Talsu novads","Laucienes pamatskola",44.16%
"Talsu novads","Pastendes pamatskola",45.23%
"Talsu novads","Pūņu pamatskola",43.62%
"Talsu novads","Pastendes pamatskolas filiāle",44.85%
"Talsu novads","Virbu pamatskola",45.51%
"Talsu novads","Vandzenes vidusskola",44.00%
"Talsu novads","Laidzes Profesionālā vidusskola",26.00%
"Tērvetes novads","Bukaišu pamatskola",47.11%
"Tērvetes novads","Tērvetes pamatskola",38.78%
"Tērvetes novads","Annas Brigaderes pamatskola",43.26%
"Tērvetes novads","Augstkalnes vidusskola",49.10%
"Tukuma novads","Tukuma 2. pamatskola",48.91%
"Tukuma novads","Tukuma E. Birznieka-Upīša 1. pamatskola",40.87%
"Tukuma novads","Tukuma 2. vidusskola",41.52%
"Tukuma novads","Tukuma 3. vidusskola",61.00%
"Tukuma novads","Tukuma Vakara un neklātienes vidusskola",19.30%
"Tukuma novads","Tukuma Raiņa ģimnāzija",54.90%
"Tukuma novads","Praviņu pamatskola",20.17%
"Tukuma novads","Pūres pamatskola",37.04%
"Tukuma novads","Sēmes pamatskola",24.59%
"Tukuma novads","Džūkstes vidusskola",34.30%
"Tukuma novads","Irlavas vidusskola",46.18%
"Tukuma novads","Tumes vidusskola",34.39%
"Tukuma novads","Zemgales vidusskola",43.52%
"Vaiņodes novads","Vaiņodes vidusskola",45.84%
"Vaiņodes novads","Vaiņodes internātpamatskola",26.67%
"Valkas novads","Valkas pamatskola",42.55%
"Valkas novads","Valkas ģimnāzija",50.09%
"Valkas novads","Ērģemes pamatskola",45.50%
"Valkas novads","Kārķu pamatskola",68.00%
"Valkas novads","Ozolu pamatskola",44.79%
"Valkas novads","Vijciema pamatskola",54.22%
"Valmieras novads","Jura Neikena Dikļu pamatskola",36.17%
"Valmieras novads","Kocēnu pamatskola",40.27%
"Valmieras novads","Rubenes pamatskola",54.44%
"Valmieras pilsēta","Valmieras 5. vidusskola",36.30%
"Valmieras pilsēta","Valmieras Viestura vidusskola",53.69%
"Valmieras pilsēta","Valmieras 2. vidusskola",37.31%
"Valmieras pilsēta","Valmieras Pārgaujas ģimnāzija",44.77%
"Valmieras pilsēta","Valmieras Valsts ģimnāzija",51.49%
"Valmieras pilsēta","Valmieras vājdzirdīgo bērnu internātpamatskola - attīstības centrs",45.82%
"Varakļānu novads","Varakļānu vidusskola",41.37%
"Varakļānu novads","Varakļānu novada pašvaldības Stirnienes pamatskola",47.50%
"Varakļānu novads","Murmastienes pamatskola",38.17%
"Vārkavas novads","Vanagu pamatskola",65.00%
"Vārkavas novads","Vārkavas pamatskola",35.50%
"Vārkavas novads","Vārkavas vidusskola",49.41%
"Vecumnieku novads","Kurmenes pamatskola",38.22%
"Vecumnieku novads","Stelpes pamatskola",26.29%
"Vecumnieku novads","Misas vidusskola",41.84%
"Vecumnieku novads","Skaistkalnes vidusskola",53.78%
"Vecumnieku novads","Vecumnieku novada Domes Valles vidusskola",48.72%
"Vecumnieku novads","Vecumnieku vidusskola",44.84%
"Ventspils novads","Piltenes vidusskola",63.78%
"Ventspils novads","Ances pamatskola",38.83%
"Ventspils novads","Jūrkalnes pamatskola",22.86%
"Ventspils novads","Popes pamatskola",61.50%
"Ventspils novads","Puzes pamatskola",33.33%
"Ventspils novads","Tārgales pamatskola",64.95%
"Ventspils novads","Užavas pamatskola",36.31%
"Ventspils novads","Zlēku pamatskola",35.11%
"Ventspils novads","Zūru pamatskola",45.33%
"Ventspils novads","Ugāles vidusskola",49.13%
"Ventspils pilsēta","Ventspils 1. pamatskola",37.33%
"Ventspils pilsēta","Ventspils 2. pamatskola",41.21%
"Ventspils pilsēta","Ventspils 4. vidusskola",53.01%
"Ventspils pilsēta","Ventspils 5. vidusskola",46.87%
"Ventspils pilsēta","Ventspils 2. vidusskola",54.08%
"Ventspils pilsēta","Ventspils 3. vidusskola",47.17%
"Ventspils pilsēta","Ventspils 6. vidusskola",39.30%
"Ventspils pilsēta","Ventspils vakara vidusskola",13.92%
"Ventspils pilsēta","Ventspils 1. ģimnāzija",53.26%
"Viesītes novads","Viesītes vidusskola",45.15%
"Viesītes novads","Rites pamatskola",57.44%
"Viļakas novads","Viļakas pamatskola",59.47%
"Viļakas novads","Viļakas Valsts ģimnāzija",52.55%
"Viļakas novads","Upītes pamatskola",46.22%
"Viļakas novads","Viduču pamatskola",53.87%
"Viļakas novads","Žīguru pamatskola",33.50%
"Viļakas novads","Rekavas vidusskola",69.33%
"Viļānu novads","Viļānu vidusskola",63.69%
"Viļānu novads","Dekšāru pamatskola",49.52%
"Zilupes novads","Zilupes vidusskola",68.38%
