"Novads","Skola","Kopvērtējums"
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Anniņmuižas vidusskola",55.35%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Ostvalda vidusskola",61.21%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Valsts vācu ģimnāzija",62.60%
"Rīgas pilsēta (Kurzemes raj.)","Emīla Dārziņa mūzikas vidusskola",69.89%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Doma kora skola",63.29%
"Rīgas pilsēta (Latgales priekšp.)","Andreja Pumpura Rīgas 11. pamatskola",60.86%
"Rīgas pilsēta (Latgales priekšp.)","O.Kalpaka Rīgas Tautas daiļamatu pamatskola",59.78%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Pļavnieku pamatskola",36.50%
"Rīgas pilsēta (Latgales priekšp.)","Privātā pamatskola ""Maksima""",76.67%
"Rīgas pilsēta (Latgales priekšp.)","Jankas Kupalas Rīgas Baltkrievu pamatskola",39.17%
"Rīgas pilsēta (Latgales priekšp.)","Humanitārā privātģimnāzija",61.67%
"Rīgas pilsēta (Latgales priekšp.)","Kārļa Videnieka Rīgas 77. vidusskola",42.33%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 25. vidusskola",54.09%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 6. vidusskola",58.24%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 93. vidusskola",43.00%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Kristīgā vidusskola",47.33%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lietuviešu vidusskola",49.46%
"Rīgas pilsēta (Latgales priekšp.)","Habad Ebreju privātā vidusskola",75.78%
"Rīgas pilsēta (Latgales priekšp.)","Informācijas sistēmu menedžmenta augstskolas vidusskola ""PREMJERS""",66.67%
"Rīgas pilsēta (Latgales priekšp.)","Privātā vidusskola ""INNOVA""",62.22%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 32. vidusskola",53.59%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 51. vidusskola",62.42%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 65. vidusskola",57.48%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 72. vidusskola",55.26%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 75. vidusskola",50.74%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 86. vidusskola",50.43%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 88. vidusskola",53.71%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Sergeja Žoltoka vidusskola",59.41%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Ķengaraga vidusskola",67.25%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 15. vidusskola",46.67%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 92. vidusskola",44.71%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Krievu vidusskola",39.02%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Ukraiņu vidusskola",51.11%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Tālmācības vidusskola",64.15%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas vakara ģimnāzija",31.09%
"Rīgas pilsēta (Latgales priekšp.)","Tālmācības vidusskola ""Rīgas Komercskola""",26.93%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas pilsētas Pļavnieku ģimnāzija",59.81%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Sergeja Žoltoka vidusskola (š.cietums)",44.67%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lastādijas internātpamatskola",33.33%
"Rīgas pilsēta (Vidzemes priekšp.)","Mežciema pamatskola",54.22%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 45. vidusskola",50.91%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 49. vidusskola",78.13%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 64. vidusskola",73.50%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 84. vidusskola",59.86%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 85. vidusskola",47.59%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Ezerkrastu vidusskola",51.33%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Franču licejs",69.58%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Hanzas vidusskola",52.55%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Juglas vidusskola",62.81%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Teikas vidusskola",57.83%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""Norma""",56.67%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 60. vidusskola",55.73%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 63. vidusskola",54.01%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 74. vidusskola",62.90%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Herdera vidusskola",54.14%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Purvciema vidusskola",60.18%
"Rīgas pilsēta (Vidzemes priekšp.)","Š. Dubnova Rīgas Ebreju vidusskola",71.11%
"Rīgas pilsēta (Vidzemes priekšp.)","Biznesa un vadības privātvidusskola",41.00%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""Klasika""",68.98%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""Laisma""",25.33%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 21. vidusskola",45.21%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 80. vidusskola",48.29%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 89. vidusskola",44.36%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Itas Kozakēvičas Poļu vidusskola",64.00%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 9. vakara (maiņu) vidusskola",22.36%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Klasiskā ģimnāzija",66.42%
"Rīgas pilsēta (Zemgales priekšp.)","Friča Brīvzemnieka pamatskola",39.41%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Pārdaugavas pamatskola",52.98%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Igauņu pamatskola",63.69%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 47. vidusskola",45.67%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 94. vidusskola",63.26%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 53. vidusskola",38.67%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 61. vidusskola",45.76%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 95. vidusskola",55.16%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas vispārizglītojošā privātā vidusskola ""Evrika""",69.42%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 14. vakara (maiņu) vidusskola",21.39%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Angļu ģimnāzija",54.48%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Katoļu ģimnāzija",52.00%
"Rīgas pilsēta (Zemgales priekšp.)","Ziemeļvalstu ģimnāzija",55.79%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Zolitūdes ģimnāzija",65.70%
"Rīgas pilsēta (Zemgales priekšp.)","Āgenskalna Valsts ģimnāzija",69.16%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Mūzikas internātvidusskola",36.50%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 31. vidusskola",53.33%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Jāņa Poruka vidusskola",37.93%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Kultūru vidusskola",57.13%
"Rīgas pilsēta (Ziemeļu raj.)","Puškina licejs",52.37%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 10. vidusskola",70.34%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 29. vidusskola",28.16%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 46. vidusskola",52.40%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Rīnūžu vidusskola",63.08%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 13. vidusskola",65.00%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 28. vidusskola",37.06%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 37. vidusskola",49.39%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 18. vakara (maiņu) vidusskola",19.27%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Valsts 2. ģimnāzija",75.92%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 66. speciālā vidusskola",54.49%
"Rojas novads","Mērsraga vidusskola",40.17%
"Rojas novads","Rojas vidusskola",52.08%
"Ropažu novads","Zaķumuižas pamatskola",68.95%
"Ropažu novads","Ropažu vidusskola",42.03%
"Rucavas novads","Rucavas pamatskola",63.85%
"Rucavas novads","Sikšņu pamatskola",51.85%
"Rugāju novads","Eglaines pamatskola",65.33%
"Rugāju novads","Rugāju novada vidusskola",66.19%
"Rundāles novads","Pilsrundāles vidusskola",58.42%
"Rundāles novads","Saulaines Profesionālā vidusskola",29.33%
"Rūjienas novads","Jeru pamatskola",54.84%
"Rūjienas novads","Rūjienas vidusskola",48.13%
"Salacgrīvas novads","Krišjāņa Valdemāra Ainažu pamatskola",48.33%
"Salacgrīvas novads","Salacgrīvas vidusskola",56.53%
"Salacgrīvas novads","Liepupes vidusskola",52.92%
"Salas novads","Biržu pamatskola",57.56%
"Salas novads","Salas vidusskola",48.44%
"Salas novads","Biržu internātpamatskola",45.40%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",49.27%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 2. vidusskola""",53.50%
"Saldus novads","Saldus pamatskola",62.14%
"Saldus novads","Saldus novada pašvaldības Jaunlutriņu pamatskola",47.64%
"Saldus novads","Saldus novada pašvaldības Kursīšu pamatskola",60.19%
"Saldus novads","Saldus novada pašvaldības Lutriņu pamatskola",39.83%
"Saldus novads","Saldus novada pašvaldības Nīgrandes pamatskola",34.00%
"Saldus novads","Saldus novada pašvaldības Pampāļu pamatskola",30.89%
"Saldus novads","Saldus novada pašvaldības Rubas pamatskola",58.22%
"Saldus novads","Saldus novada pašvaldības Striķu pamatskola",47.33%
"Saldus novads","Saldus novada pašvaldības Zirņu pamatskola",50.93%
"Saldus novads","Saldus 2. vidusskola",63.78%
"Saldus novads","Saldus 1.vidusskola",42.81%
"Saldus novads","Saldus novada pašvaldības Druvas vidusskola",70.41%
"Saldus novads","Saldus novada pašvaldības Ezeres vidusskola",44.29%
"Saldus novads","Saldus novada pašvaldības Kalnu vidusskola",53.67%
"Saldus novads","Saldus Vakara vidusskola",34.52%
"Saldus novads","Saldus novada pašvaldības Cieceres internātpamatskola",44.30%
"Saulkrastu novads","Saulkrastu vidusskola",64.53%
"Saulkrastu novads","Zvejniekciema vidusskola",64.87%
"Sējas novads","Sējas pamatskola",48.59%
"Sējas novads","Murjāņu sporta ģimnāzija",63.56%
"Siguldas novads","Siguldas 1. pamatskola",57.00%
"Siguldas novads","Allažu pamatskola",75.47%
"Siguldas novads","Mores pamatskola",52.67%
"Siguldas novads","Siguldas pilsētas vidusskola",38.00%
"Siguldas novads","Siguldas Valsts ģimnāzija",72.44%
"Skrīveru novads","Andreja Upīša Skrīveru vidusskola",57.49%
"Skrundas novads","Nīkrāces pamatskola",59.78%
"Skrundas novads","Oskara Kalpaka Rudbāržu pamatskola",59.33%
"Skrundas novads","Skrundas vidusskola",53.95%
"Skrundas novads","Skrundas Profesionālā vidusskola",39.50%
"Smiltenes novads","Bilskas pamatskola",46.13%
"Smiltenes novads","Blomes pamatskola",41.87%
"Smiltenes novads","Grundzāles pamatskola",50.00%
"Smiltenes novads","Palsmanes pamatskola",55.73%
"Smiltenes novads","Variņu pamatskola",49.58%
"Smiltenes novads","Smiltenes Centra vidusskola",51.50%
"Smiltenes novads","Smiltenes ģimnāzija",53.19%
"Stopiņu novads","Stopiņu pamatskola",45.62%
"Stopiņu novads","Ulbrokas vidusskola",49.89%
"Stopiņu novads","Upesleju internātpamatskola – rehabilitācijas centrs",34.86%
"Strenču novads","Strenču novada vidusskola",42.94%
"Talsu novads","Stendes pamatskola",57.78%
"Talsu novads","Talsu pamatskola",65.64%
"Talsu novads","Laidzes pamatskola",60.00%
"Talsu novads","Laucienes pamatskola",55.52%
"Talsu novads","Laucienes pamatskolas filiāle",62.00%
"Talsu novads","Pastendes pamatskola",48.21%
"Talsu novads","Pūņu pamatskola",60.42%
"Talsu novads","Virbu pamatskola",62.06%
"Talsu novads","Vandzenes pamatskola",49.21%
"Talsu novads","Sabiles vidusskola",47.91%
"Talsu novads","Talsu 2. vidusskola",53.35%
"Talsu novads","Talsu Kristīgā vidusskola",58.73%
"Talsu novads","Valdemārpils vidusskola",54.81%
"Talsu novads","Talsu novada Vakara un neklātienes vidusskola",28.67%
"Talsu novads","Talsu Valsts ģimnāzija",61.20%
"Tērvetes novads","Bukaišu pamatskola",63.56%
"Tērvetes novads","Tērvetes pamatskola",48.67%
"Tērvetes novads","Annas Brigaderes pamatskola",51.50%
"Tērvetes novads","Augstkalnes vidusskola",62.27%
"Tukuma novads","Tukuma 2. pamatskola",59.29%
"Tukuma novads","Tukuma E. Birznieka-Upīša 1. pamatskola",57.80%
"Tukuma novads","Džūkstes pamatskola",51.76%
"Tukuma novads","Pūres pamatskola",50.97%
"Tukuma novads","Tukuma 2. vidusskola",56.90%
"Tukuma novads","Irlavas vidusskola",48.33%
"Tukuma novads","Tumes vidusskola",48.06%
"Tukuma novads","Zemgales vidusskola (Tukuma nov.)",48.32%
"Tukuma novads","Tukuma Vakara un neklātienes vidusskola",31.02%
"Tukuma novads","Tukuma Raiņa ģimnāzija",55.12%
"Vaiņodes novads","Vaiņodes vidusskola",41.24%
"Vaiņodes novads","Vaiņodes internātpamatskola",35.70%
"Valkas novads","Ērģemes pamatskola",63.47%
"Valkas novads","Kārķu pamatskola",59.67%
"Valkas novads","Ozolu pamatskola",60.00%
"Valkas novads","Vijciema pamatskola",43.73%
"Valkas novads","Valkas pamatskola",49.87%
"Valkas novads","Valkas ģimnāzija",55.46%
"Kocēnu novads","Jaunburtnieku pamatskola",47.88%
"Kocēnu novads","Jura Neikena Dikļu pamatskola",38.10%
"Kocēnu novads","Kocēnu pamatskola",59.63%
"Kocēnu novads","Rubenes pamatskola",58.92%
"Valmieras pilsēta","Valmieras 5. vidusskola",51.36%
"Valmieras pilsēta","Valmieras Viestura vidusskola",52.93%
"Valmieras pilsēta","Valmieras 2. vidusskola",62.90%
"Valmieras pilsēta","Valmieras 2.vidusskolas filiāle",32.50%
"Valmieras pilsēta","Valmieras Pārgaujas ģimnāzija",60.32%
"Valmieras pilsēta","Valmieras Valsts ģimnāzija",61.33%
"Valmieras pilsēta","Valmieras vājdzirdīgo bērnu internātvidusskola - attīstības centrs",40.89%
"Varakļānu novads","Murmastienes pamatskola",47.26%
"Varakļānu novads","Varakļānu novada pašvaldības Stirnienes pamatskola",54.67%
"Varakļānu novads","Varakļānu vidusskola",52.18%
"Vārkavas novads","Vārkavas pamatskola",30.67%
"Vārkavas novads","Vārkavas vidusskola",60.15%
"Vecpiebalgas novads","Taurenes pamatskola",57.56%
"Vecpiebalgas novads","Dzērbenes vidusskola",33.67%
"Vecpiebalgas novads","Vecpiebalgas vidusskola",57.58%
"Vecumnieku novads","Stelpes pamatskola",61.11%
"Vecumnieku novads","Misas vidusskola",51.78%
"Vecumnieku novads","Skaistkalnes vidusskola",47.89%
"Vecumnieku novads","Vecumnieku novada Domes Valles vidusskola",49.22%
"Vecumnieku novads","Vecumnieku vidusskola",54.04%
"Ventspils novads","Ances pamatskola",41.00%
"Ventspils novads","Popes pamatskola",51.07%
"Ventspils novads","Puzes pamatskola",44.44%
"Ventspils novads","Užavas pamatskola",68.89%
"Ventspils novads","Zlēku pamatskola",51.33%
"Ventspils novads","Zūru pamatskola",68.74%
"Ventspils novads","Piltenes vidusskola",56.21%
"Ventspils novads","Ugāles vidusskola",53.76%
"Ventspils pilsēta","Ventspils 1. pamatskola",51.60%
"Ventspils pilsēta","Ventspils 4. vidusskola",68.59%
"Ventspils pilsēta","Ventspils 5. vidusskola",57.98%
"Ventspils pilsēta","Ventspils 2. vidusskola",67.76%
"Ventspils pilsēta","Ventspils 3. vidusskola",58.34%
"Ventspils pilsēta","Ventspils 6. vidusskola",57.94%
"Ventspils pilsēta","Ventspils vakara vidusskola",30.44%
"Ventspils pilsēta","Ventspils 1. ģimnāzija",64.97%
"Viesītes novads","Viesītes vidusskola",58.13%
"Viļakas novads","Mežvidu pamatskola",46.67%
"Viļakas novads","Upītes pamatskola",25.67%
"Viļakas novads","Viduču pamatskola",59.56%
"Viļakas novads","Žīguru pamatskola",48.89%
"Viļakas novads","Kupravas pamatskola",57.33%
"Viļakas novads","Rekavas vidusskola",77.17%
"Viļakas novads","Viļakas Valsts ģimnāzija",51.54%
"Viļānu novads","Dekšāru pamatskola",59.39%
"Viļānu novads","Viļānu vidusskola",69.09%
"Zilupes novads","Zilupes vidusskola",59.68%
