"Novads","Skola","Kopvērtējums"
"Rīgas pilsēta (Kurzemes raj.)","Emīla Dārziņa mūzikas vidusskola",75.34%
"Rīgas pilsēta (Kurzemes raj.)","Privātā vidusskola ""Templum""",50.59%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 71. vidusskola",56.40%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Anniņmuižas vidusskola",69.46%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Ostvalda vidusskola",69.77%
"Rīgas pilsēta (Kurzemes raj.)","Āgenskalna Valsts ģimnāzija",66.11%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Valsts vācu ģimnāzija",71.66%
"Rīgas pilsēta (Latgales priekšp.)","Andreja Pumpura Rīgas 11. pamatskola",75.92%
"Rīgas pilsēta (Latgales priekšp.)","O.Kalpaka Rīgas Tautas daiļamatu pamatskola",67.83%
"Rīgas pilsēta (Latgales priekšp.)","Privātā pamatskola ""Maksima""",76.24%
"Rīgas pilsēta (Latgales priekšp.)","Jankas Kupalas Rīgas Baltkrievu pamatskola",79.56%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 25. vidusskola",80.04%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 6. vidusskola",62.12%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 62. vidusskola",59.88%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Kristīgā vidusskola",57.24%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lietuviešu vidusskola",68.31%
"Rīgas pilsēta (Latgales priekšp.)","Informācijas sistēmu menedžmenta augstskolas vidusskola ""PREMJERS""",73.99%
"Rīgas pilsēta (Latgales priekšp.)","Privātā vidusskola ""INNOVA""",80.59%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 32. vidusskola",66.69%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 51. vidusskola",75.48%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 65. vidusskola",78.39%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 72. vidusskola",59.73%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 75. vidusskola",57.53%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 86. vidusskola",65.17%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 88. vidusskola",68.58%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Sergeja Žoltoka vidusskola",66.56%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Universālā vidusskola",71.87%
"Rīgas pilsēta (Latgales priekšp.)","Privātā vidusskola ""Laisma""",76.86%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 15. vidusskola",54.43%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 92. vidusskola",64.24%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Krievu vidusskola",61.73%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Ukraiņu vidusskola",82.02%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas vakara ģimnāzija",53.83%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas pilsētas Pļavnieku ģimnāzija",65.27%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 3. arodskola",54.59%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Sergeja Žoltoka vidusskola (š.cietums)",48.57%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lastādijas internātpamatskola",52.16%
"Rīgas pilsēta (Vidzemes priekšp.)","Mežciema pamatskola",68.53%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 49. vidusskola",79.05%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 64. vidusskola",70.13%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 84. vidusskola",62.22%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 85. vidusskola",70.86%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 93. vidusskola",57.04%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Ezerkrastu vidusskola",61.85%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Franču licejs",80.02%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Hanzas vidusskola",73.33%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Juglas vidusskola",60.71%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Teikas vidusskola",72.75%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 60. vidusskola",71.39%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 63. vidusskola",62.86%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 74. vidusskola",72.67%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Herdera vidusskola",65.66%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Purvciema vidusskola",77.05%
"Rīgas pilsēta (Vidzemes priekšp.)","Š. Dubnova Rīgas Ebreju vidusskola",77.65%
"Rīgas pilsēta (Vidzemes priekšp.)","Biznesa un vadības privātvidusskola",73.33%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""Klasika""",73.65%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 21. vidusskola",66.08%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 80. vidusskola",74.52%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 89. vidusskola",81.42%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Itas Kozakēvičas Poļu vidusskola",70.45%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 9. vakara (maiņu) vidusskola",56.39%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Klasiskā ģimnāzija",79.91%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Katoļu ģimnāzija",62.75%
"Rīgas pilsēta (Zemgales priekšp.)","Friča Brīvzemnieka pamatskola",65.40%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Pārdaugavas pamatskola",67.37%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Igauņu pamatskola",64.28%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 47. vidusskola",58.96%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 94. vidusskola",65.26%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 53. vidusskola",73.25%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 61. vidusskola",65.70%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 95. vidusskola",75.22%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Šampētera vidusskola",56.74%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas vispārizglītojošā privātā vidusskola ""Evrika""",75.97%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 14. vakara (maiņu) vidusskola",45.04%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Angļu ģimnāzija",64.67%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Katoļu ģimnāzija",62.75%
"Rīgas pilsēta (Zemgales priekšp.)","Ziemeļvalstu ģimnāzija",61.66%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Zolitūdes ģimnāzija",79.76%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Doma kora skola",72.26%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Mūzikas internātvidusskola",70.12%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 7. pamatskola",60.00%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 28. vidusskola",81.91%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 31. vidusskola",59.00%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Jāņa Poruka vidusskola",58.91%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Kultūru vidusskola",72.42%
"Rīgas pilsēta (Ziemeļu raj.)","Puškina licejs",74.27%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 29. vidusskola",64.09%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 46. vidusskola",57.12%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Rīnūžu vidusskola",78.90%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 13. vidusskola",72.99%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 37. vidusskola",59.50%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 18. vakara (maiņu) vidusskola",50.76%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Valsts 2.ģimnāzija",74.28%
"Rojas novads","Mērsraga vidusskola",61.45%
"Rojas novads","Rojas vidusskola",62.70%
"Ropažu novads","Zaķumuižas pamatskola",62.71%
"Ropažu novads","Ropažu vidusskola",58.66%
"Rucavas novads","Rucavas pamatskola",78.04%
"Rucavas novads","Sikšņu pamatskola",58.82%
"Rugāju novads","Eglaines pamatskola",77.82%
"Rugāju novads","Rugāju novada vidusskola",56.27%
"Rundāles novads","Pilsrundāles vidusskola",67.67%
"Rūjienas novads","Jeru pamatskola",67.25%
"Rūjienas novads","Rūjienas vidusskola",61.18%
"Salacgrīvas novads","Krišjāņa Valdemāra Ainažu pamatskola",78.38%
"Salacgrīvas novads","Salacgrīvas vidusskola",61.13%
"Salacgrīvas novads","Liepupes vidusskola",75.16%
"Salas novads","Biržu internātpamatskola",62.67%
"Salas novads","Biržu pamatskola",52.77%
"Salas novads","Salas vidusskola",66.76%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",69.59%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 2. vidusskola""",65.24%
"Saldus novads","Saldus pamatskola",73.09%
"Saldus novads","Saldus novada pašvaldības Jaunlutriņu pamatskola",54.35%
"Saldus novads","Saldus novada pašvaldības Kursīšu pamatskola",72.27%
"Saldus novads","Saldus novada pašvaldības Kurzemītes pamatskola",70.12%
"Saldus novads","Saldus novada pašvaldības Lutriņu pamatskola",50.08%
"Saldus novads","Saldus novada pašvaldības Nīgrandes pamatskola",54.35%
"Saldus novads","Saldus novada pašvaldības Pampāļu pamatskola",51.44%
"Saldus novads","Saldus novada pašvaldības Rubas pamatskola",64.20%
"Saldus novads","Saldus novada pašvaldības Sātiņu pamatskola",63.80%
"Saldus novads","Saldus novada pašvaldības Striķu pamatskola",62.35%
"Saldus novads","Saldus novada pašvaldības Zirņu pamatskola",51.76%
"Saldus novads","Saldus 2. vidusskola",66.29%
"Saldus novads","Saldus novada pašvaldības Druvas vidusskola",63.11%
"Saldus novads","Saldus novada pašvaldības Ezeres vidusskola",68.63%
"Saldus novads","Saldus novada pašvaldības Kalnu vidusskola",59.31%
"Saldus novads","Saldus Vakara vidusskola",57.65%
"Saldus novads","Saldus ģimnāzija",71.71%
"Saldus novads","Saldus novada pašvaldības Cieceres internātpamatskola",54.47%
"Saulkrastu novads","Saulkrastu vidusskola",67.20%
"Saulkrastu novads","Zvejniekciema vidusskola",70.94%
"Sējas novads","Sējas pamatskola",56.58%
"Sējas novads","Murjāņu sporta ģimnāzija",73.20%
"Siguldas novads","Siguldas 1. pamatskola",58.35%
"Siguldas novads","Allažu pamatskola",60.92%
"Siguldas novads","Siguldas novada vidusskola",75.59%
"Siguldas novads","Siguldas pilsētas vidusskola",57.76%
"Siguldas novads","Siguldas Valsts ģimnāzija",76.34%
"Skrīveru novads","Andreja Upīša Skrīveru vidusskola",66.53%
"Skrundas novads","Nīkrāces pamatskola",55.10%
"Skrundas novads","Oskara Kalpaka Rudbāržu pamatskola",50.59%
"Skrundas novads","Skrundas vidusskola",60.46%
"Skrundas novads","Skrundas arodvidusskola",55.19%
"Skrundas novads","Rudbāržu internātpamatskola - rehabilitācijas centrs",56.47%
"Smiltenes novads","Bilskas pamatskola",53.61%
"Smiltenes novads","Blomes pamatskola",64.12%
"Smiltenes novads","Grundzāles pamatskola",70.39%
"Smiltenes novads","Palsmanes pamatskola",70.82%
"Smiltenes novads","Variņu pamatskola",72.35%
"Smiltenes novads","Smiltenes Centra vidusskola",63.77%
"Smiltenes novads","Smiltenes ģimnāzija",66.94%
"Stopiņu novads","Stopiņu pamatskola",49.93%
"Stopiņu novads","Ulbrokas vidusskola",63.93%
"Stopiņu novads","Upesleju internātpamatskola – rehabilitācijas centrs",48.73%
"Talsu novads","Stendes pamatskola",56.26%
"Talsu novads","Talsu pamatskola",67.94%
"Talsu novads","Laucienes pamatskola",64.34%
"Talsu novads","Laucienes pamatskolas filiāle",83.97%
"Talsu novads","Pastendes pamatskola",56.38%
"Talsu novads","Pūņu pamatskola",68.24%
"Talsu novads","Virbu pamatskola",70.98%
"Talsu novads","Vandzenes pamatskola",62.75%
"Talsu novads","Sabiles vidusskola",64.50%
"Talsu novads","Talsu 2. vidusskola",59.39%
"Talsu novads","Talsu Kristīgā vidusskola",82.10%
"Talsu novads","Valdemārpils vidusskola",66.49%
"Talsu novads","Talsu novada Vakara un neklātienes vidusskola",57.65%
"Talsu novads","Talsu Valsts ģimnāzija",68.39%
"Tērvetes novads","Bukaišu pamatskola",62.09%
"Tērvetes novads","Tērvetes pamatskola",54.51%
"Tērvetes novads","Annas Brigaderes pamatskola",70.16%
"Tērvetes novads","Augstkalnes vidusskola",63.08%
"Tukuma novads","Tukuma 2. pamatskola",62.14%
"Tukuma novads","Tukuma E. Birznieka-Upīša 1. pamatskola",59.11%
"Tukuma novads","Biedrības ""Tautskola 99 Baltie zirgi"" pamatskola, ""Dzīvā skola""",41.62%
"Tukuma novads","Pūres pamatskola",71.65%
"Tukuma novads","Tukuma 3. pamatskola",59.04%
"Tukuma novads","Tukuma 2. vidusskola",64.81%
"Tukuma novads","Džūkstes pamatskola",60.76%
"Tukuma novads","Irlavas vidusskola",65.12%
"Tukuma novads","Tumes vidusskola",59.41%
"Tukuma novads","Zemgales vidusskola",60.76%
"Tukuma novads","Tukuma Vakara un neklātienes vidusskola",60.35%
"Tukuma novads","Tukuma Raiņa ģimnāzija",77.84%
"Vaiņodes novads","Vaiņodes vidusskola",68.37%
"Vaiņodes novads","Vaiņodes internātpamatskola",58.73%
"Valkas novads","Ērģemes pamatskola",61.96%
"Valkas novads","Kārķu pamatskola",65.69%
"Valkas novads","Ozolu pamatskola",67.06%
"Valkas novads","Vijciema pamatskola",62.59%
"Valkas novads","Valkas pamatskola",59.22%
"Valkas novads","Valkas ģimnāzija",69.06%
"Valmieras novads","Jaunburtnieku pamatskola",65.41%
"Valmieras novads","Jura Neikena Dikļu pamatskola",54.96%
"Valmieras novads","Kocēnu pamatskola",69.66%
"Valmieras novads","Rubenes pamatskola",72.59%
"Valmieras pilsēta","Valmieras 5. vidusskola",52.66%
"Valmieras pilsēta","Valmieras Viestura vidusskola",68.79%
"Valmieras pilsēta","Valmieras 2. vidusskola",69.18%
"Valmieras pilsēta","Valmieras 2.vidusskolas filiāle",59.65%
"Valmieras pilsēta","Valmieras Pārgaujas ģimnāzija",67.84%
"Valmieras pilsēta","Valmieras Valsts ģimnāzija",65.10%
"Valmieras pilsēta","Valmieras vājdzirdīgo bērnu internātvidusskola - attīstības centrs",51.06%
"Varakļānu novads","Murmastienes pamatskola",82.55%
"Varakļānu novads","Varakļānu novada pašvaldības Stirnienes pamatskola",52.06%
"Varakļānu novads","Varakļānu vidusskola",68.80%
"Vārkavas novads","Vanagu pamatskola",75.80%
"Vārkavas novads","Vārkavas pamatskola",60.29%
"Vārkavas novads","Vārkavas vidusskola",75.29%
"Vecpiebalgas novads","Inešu pamatskola",67.06%
"Vecpiebalgas novads","Taurenes pamatskola",61.76%
"Vecpiebalgas novads","Vecpiebalgas vidusskola",61.57%
"Vecpiebalgas novads","Cēsu 2. vidusskolas Vecpiebalgas konsultpunkts",67.06%
"Vecumnieku novads","Vecumnieku novada Domes Bārbeles pamatskola",77.45%
"Vecumnieku novads","Misas vidusskola",68.82%
"Vecumnieku novads","Skaistkalnes vidusskola",67.71%
"Vecumnieku novads","Vecumnieku novada Domes Valles vidusskola",58.50%
"Vecumnieku novads","Vecumnieku vidusskola",69.41%
"Ventspils novads","Ances pamatskola",67.84%
"Ventspils novads","Jūrkalnes pamatskola",63.53%
"Ventspils novads","Popes pamatskola",74.96%
"Ventspils novads","Puzes pamatskola",65.88%
"Ventspils novads","Tārgales pamatskola",75.71%
"Ventspils novads","Užavas pamatskola",65.44%
"Ventspils novads","Zlēku pamatskola",83.27%
"Ventspils novads","Zūru pamatskola",89.83%
"Ventspils novads","Piltenes vidusskola",54.71%
"Ventspils novads","Ugāles vidusskola",62.82%
"Ventspils pilsēta","Ventspils 1. pamatskola",60.39%
"Ventspils pilsēta","Ventspils 2. pamatskola",63.43%
"Ventspils pilsēta","Ventspils 4. vidusskola",70.43%
"Ventspils pilsēta","Ventspils 5. vidusskola",59.75%
"Ventspils pilsēta","Ventspils 2. vidusskola",67.23%
"Ventspils pilsēta","Ventspils 3. vidusskola",68.42%
"Ventspils pilsēta","Ventspils 6. vidusskola",61.73%
"Ventspils pilsēta","Ventspils vakara vidusskola",48.98%
"Ventspils pilsēta","Ventspils 1. ģimnāzija",76.19%
"Viesītes novads","Rites pamatskola",58.66%
"Viesītes novads","Viesītes vidusskola",61.09%
"Viļānu novads","Dekšāru pamatskola",57.35%
"Viļānu novads","Viļānu vidusskola",67.43%
"Zilupes novads","Zilupes vidusskola",66.57%
"Rīgas pilsēta (Latgales priekšp.)","Tālmācības vidusskola ""Rīgas Komercskola""",62.94%
