"Novads","Skola","Kopvērtējums"
"Rīgas pilsēta (Kurzemes raj.)","Āgenskalna Valsts ģimnāzija",81.88%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Valsts vācu ģimnāzija",79.23%
"Rīgas pilsēta (Latgales priekšp.)","Andreja Pumpura Rīgas 11. pamatskola",73.33%
"Rīgas pilsēta (Latgales priekšp.)","O.Kalpaka Rīgas Tautas daiļamatu pamatskola",73.97%
"Rīgas pilsēta (Latgales priekšp.)","Privātā pamatskola ""Maksima""",79.00%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Baltkrievu pamatskola",70.33%
"Rīgas pilsēta (Latgales priekšp.)","Kārļa Videnieka Rīgas 77. vidusskola",69.23%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 25. vidusskola",77.24%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 6. vidusskola",78.69%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 62. vidusskola",82.09%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 90. vidusskola",66.39%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 93. vidusskola",80.73%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Kristīgā vidusskola",75.61%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lietuviešu vidusskola",70.92%
"Rīgas pilsēta (Latgales priekšp.)","SIA „Rīgas Tālmācības vidusskola”",57.88%
"Rīgas pilsēta (Latgales priekšp.)","Habad Ebreju privātā vidusskola",76.89%
"Rīgas pilsēta (Latgales priekšp.)","Informācijas sistēmu menedžmenta augstskolas vidusskola ""PREMJERS""",69.00%
"Rīgas pilsēta (Latgales priekšp.)","Privātskola „Innova”",84.00%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 15. vidusskola",57.83%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 32. vidusskola",54.28%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 51. vidusskola",65.29%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 65. vidusskola",70.63%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 72. vidusskola",69.15%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 75. vidusskola",62.37%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 86. vidusskola",73.13%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 88. vidusskola",66.69%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 92. vidusskola",53.74%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Krievu vidusskola",48.80%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Sergeja Žoltoka vidusskola",64.23%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Universālā vidusskola",71.18%
"Rīgas pilsēta (Latgales priekšp.)","Privātā vidusskola ""Laisma""",65.67%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Ukraiņu vidusskola",71.42%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas vakara ģimnāzija",64.90%
"Rīgas pilsēta (Latgales priekšp.)","Humanitārā privātģimnāzija",96.00%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas pilsētas Pļavnieku ģimnāzija",80.24%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 3. arodskola",58.00%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Sergeja Žoltoka vidusskola (š.cietums)",50.70%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lastādijas internātpamatskola",57.31%
"Rīgas pilsēta (Vidzemes priekšp.)","Mežciema pamatskola",74.97%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 45. vidusskola",73.80%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 49. vidusskola",81.73%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 64. vidusskola",76.42%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 84. vidusskola",77.70%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 85. vidusskola",73.12%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Ezerkrastu vidusskola",64.31%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Hanzas vidusskola",75.63%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Juglas vidusskola",76.04%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Teikas vidusskola",80.74%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""Norma""",53.50%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 21. vidusskola",65.98%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 60. vidusskola",71.05%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 63. vidusskola",60.92%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 74. vidusskola",64.30%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 80. vidusskola",71.14%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 89. vidusskola",72.46%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Purvciema vidusskola",79.28%
"Rīgas pilsēta (Vidzemes priekšp.)","Š. Dubnova Rīgas Ebreju vidusskola",72.76%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""Klasika""",89.18%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Itas Kozakēvičas Poļu vidusskola",69.35%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 9. vakara (maiņu) vidusskola",48.53%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Centra krievu privātģimnāzija",71.00%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Klasiskā ģimnāzija",83.77%
"Rīgas pilsēta (Zemgales priekšp.)","Friča Brīvzemnieka pamatskola",70.11%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Pārdaugavas pamatskola",66.43%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 47. vidusskola",70.40%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 94. vidusskola",77.00%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Igauņu vidusskola",80.25%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 53. vidusskola",75.05%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 61. vidusskola",50.09%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 95. vidusskola",70.54%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas vispārizglītojošā privātā vidusskola ""Evrika""",74.62%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Šampētera vidusskola",65.81%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 14. vakara (maiņu) vidusskola",55.63%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Angļu ģimnāzija",84.85%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Katoļu ģimnāzija",75.00%
"Rīgas pilsēta (Zemgales priekšp.)","Ziemeļvalstu ģimnāzija",78.02%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Zolitūdes ģimnāzija",73.61%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Mūzikas internātvidusskola",64.60%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 7. pamatskola",67.43%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 28. vidusskola",71.63%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 31. vidusskola",69.07%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Jāņa Poruka vidusskola",83.23%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Kultūru vidusskola",81.09%
"Rīgas pilsēta (Ziemeļu raj.)","Puškina licejs",69.76%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 10. vidusskola",78.14%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 13. vidusskola",69.72%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 29. vidusskola",42.85%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 37. vidusskola",54.07%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 46. vidusskola",63.05%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Rīnūžu vidusskola",72.24%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 18. vakara (maiņu) vidusskola",60.04%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas pilsētas 2. ģimnāzija",82.76%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 66. speciālā vidusskola",64.32%
"Rojas novads","Mērsraga vidusskola",54.88%
"Rojas novads","Rojas vidusskola",72.05%
"Ropažu novads","Zaķumuižas pamatskola",71.80%
"Ropažu novads","Ropažu vidusskola",69.07%
"Rucavas novads","Rucavas pamatskola",56.67%
"Rucavas novads","Sikšņu pamatskola",71.67%
"Rugāju novads","Eglaines pamatskola (Rugāju)",65.00%
"Rugāju novads","Rugāju novada vidusskola",64.15%
"Rundāles novads","Pilsrundāles vidusskola",58.94%
"Rūjienas novads","Rūjienas vidusskola",67.52%
"Rūjienas novads","Jeru pamatskola",44.20%
"Salacgrīvas novads","Krišjāņa Valdemāra Ainažu pamatskola",72.40%
"Salacgrīvas novads","Salacgrīvas vidusskola",74.42%
"Salacgrīvas novads","Liepupes vidusskola",70.45%
"Salas novads","Biržu internātpamatskola",55.00%
"Salas novads","Biržu pamatskola",68.75%
"Salas novads","Salas vidusskola",72.86%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",66.73%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 2. vidusskola""",58.13%
"Saldus novads","Saldus pamatskola",71.22%
"Saldus novads","Saldus 2. vidusskola",74.66%
"Saldus novads","Saldus Vakara vidusskola",72.00%
"Saldus novads","Saldus ģimnāzija",76.35%
"Saldus novads","Saldus novada pašvaldības Cieceres internātpamatskola",55.33%
"Saldus novads","Saldus novada pašvaldības Jaunlutriņu pamatskola",59.00%
"Saldus novads","Saldus novada pašvaldības Kursīšu pamatskola",64.13%
"Saldus novads","Saldus novada pašvaldības Kurzemītes pamatskola",68.13%
"Saldus novads","Saldus novada pašvaldības Lutriņu pamatskola",57.00%
"Saldus novads","Saldus novada pašvaldības Pampāļu pamatskola",66.71%
"Saldus novads","Saldus novada pašvaldības Nīgrandes pamatskola",62.50%
"Saldus novads","Saldus novada pašvaldības Sātiņu pamatskola",35.90%
"Saldus novads","Saldus novada pašvaldības Striķu pamatskola",70.67%
"Saldus novads","Saldus novada pašvaldības Zirņu pamatskola",60.75%
"Saldus novads","Saldus novada pašvaldības Druvas vidusskola",65.07%
"Saldus novads","Saldus novada pašvaldības Ezeres vidusskola",48.38%
"Saldus novads","Saldus novada pašvaldības Kalnu vidusskola",64.57%
"Saulkrastu novads","Saulkrastu vidusskola",76.79%
"Saulkrastu novads","Zvejniekciema vidusskola",76.94%
"Sējas novads","Murjāņu sporta ģimnāzija",63.60%
"Sējas novads","Sējas pamatskola",60.11%
"Siguldas novads","Siguldas 1. pamatskola",71.15%
"Siguldas novads","Siguldas 2. vidusskola",55.76%
"Siguldas novads","Siguldas novada vidusskola",56.40%
"Siguldas novads","Siguldas Valsts ģimnāzija",85.50%
"Siguldas novads","Allažu pamatskola",66.63%
"Siguldas novads","Mores pamatskola",63.88%
"Skrīveru novads","Andreja Upīša Skrīveru vidusskola",71.47%
"Skrundas novads","Nīkrāces pamatskola",52.00%
"Skrundas novads","Oskara Kalpaka Rudbāržu pamatskola",58.00%
"Skrundas novads","Skrundas vidusskola",70.00%
"Skrundas novads","Skrundas arodvidusskola",43.33%
"Skrundas novads","Rudbāržu internātpamatskola - rehabilitācijas centrs",63.50%
"Smiltenes novads","Smiltenes Centra vidusskola",62.61%
"Smiltenes novads","Smiltenes ģimnāzija",71.52%
"Smiltenes novads","Bilskas pamatskola",57.75%
"Smiltenes novads","Blomes pamatskola",63.33%
"Smiltenes novads","Grundzāles pamatskola",61.54%
"Smiltenes novads","Palsmanes pamatskola",60.80%
"Smiltenes novads","Variņu pamatskola",74.70%
"Stopiņu novads","Stopiņu pamatskola",59.17%
"Stopiņu novads","Ulbrokas vidusskola",71.38%
"Stopiņu novads","Upesleju internātpamatskola – rehabilitācijas centrs",53.57%
"Strenču novads","Strenču novada vidusskola",66.18%
"Talsu novads","Stendes pamatskola",62.25%
"Talsu novads","Talsu pamatskola",66.14%
"Talsu novads","Sabiles vidusskola",58.13%
"Talsu novads","Talsu 2. vidusskola",74.52%
"Talsu novads","Talsu Kristīgā vidusskola",69.00%
"Talsu novads","Valdemārpils vidusskola",71.12%
"Talsu novads","Talsu novada Vakara un neklātienes vidusskola",54.18%
"Talsu novads","Talsu Valsts ģimnāzija",77.00%
"Talsu novads","Laidzes pamatskola",76.00%
"Talsu novads","Laucienes pamatskola",74.00%
"Talsu novads","Laucienes pamatskolas filiāle",53.11%
"Talsu novads","Pastendes pamatskola",72.53%
"Talsu novads","Pūņu pamatskola",69.00%
"Talsu novads","Pastendes pamatskolas filiāle",63.00%
"Talsu novads","Virbu pamatskola",85.75%
"Talsu novads","Vandzenes vidusskola",75.00%
"Tērvetes novads","Bukaišu pamatskola",57.25%
"Tērvetes novads","Tērvetes pamatskola",40.00%
"Tērvetes novads","Annas Brigaderes pamatskola",75.50%
"Tērvetes novads","Augstkalnes vidusskola",62.27%
"Tukuma novads","Tukuma 2. pamatskola",73.34%
"Tukuma novads","Tukuma E. Birznieka-Upīša 1. pamatskola",63.31%
"Tukuma novads","Tukuma 3. pamatskola",65.00%
"Tukuma novads","Tukuma 2. vidusskola",74.00%
"Tukuma novads","Tukuma Vakara un neklātienes vidusskola",65.70%
"Tukuma novads","Tukuma Raiņa ģimnāzija",82.06%
"Tukuma novads","Praviņu pamatskola",59.50%
"Tukuma novads","Pūres pamatskola",68.43%
"Tukuma novads","Džūkstes pamatskola",73.83%
"Tukuma novads","Irlavas vidusskola",45.82%
"Tukuma novads","Tumes vidusskola",69.05%
"Tukuma novads","Zemgales vidusskola",66.56%
"Vaiņodes novads","Vaiņodes vidusskola",52.21%
"Vaiņodes novads","Vaiņodes internātpamatskola",49.80%
"Valkas novads","Valkas pamatskola",59.80%
"Valkas novads","Valkas ģimnāzija",85.36%
"Valkas novads","Ērģemes pamatskola",42.00%
"Valkas novads","Kārķu pamatskola",70.33%
"Valkas novads","Ozolu pamatskola",41.50%
"Valkas novads","Vijciema pamatskola",70.80%
"Valmieras novads","Jaunburtnieku pamatskola",41.00%
"Valmieras novads","Jura Neikena Dikļu pamatskola",65.63%
"Valmieras novads","Kocēnu pamatskola",66.00%
"Valmieras pilsēta","Valmieras 5. vidusskola",73.24%
"Valmieras pilsēta","Valmieras Viestura vidusskola",72.87%
"Valmieras pilsēta","Valmieras 2. vidusskola",63.00%
"Valmieras pilsēta","Valmieras 2.vidusskolas filiāle",50.21%
"Valmieras pilsēta","Valmieras Pārgaujas ģimnāzija",71.59%
"Valmieras pilsēta","Valmieras Valsts ģimnāzija",77.78%
"Varakļānu novads","Varakļānu vidusskola",63.22%
"Varakļānu novads","Murmastienes pamatskola",62.60%
"Vārkavas novads","Vanagu pamatskola",77.00%
"Vārkavas novads","Vārkavas vidusskola",60.92%
"Vecpiebalgas novads","Inešu pamatskola",71.25%
"Vecpiebalgas novads","Taurenes pamatskola",72.25%
"Vecpiebalgas novads","Dzērbenes vidusskola",80.00%
"Vecpiebalgas novads","Vecpiebalgas vidusskola",67.22%
"Vecumnieku novads","Vecumnieku novada Domes Bārbeles pamatskola",72.40%
"Vecumnieku novads","Stelpes pamatskola",71.25%
"Vecumnieku novads","Misas vidusskola",68.75%
"Vecumnieku novads","Skaistkalnes vidusskola",61.42%
"Vecumnieku novads","Vecumnieku novada Domes Valles vidusskola",69.15%
"Vecumnieku novads","Vecumnieku vidusskola",66.59%
"Ventspils novads","Piltenes vidusskola",70.86%
"Ventspils novads","Ances pamatskola",54.25%
"Ventspils novads","Popes pamatskola",68.40%
"Ventspils novads","Puzes pamatskola",52.71%
"Ventspils novads","Tārgales pamatskola",78.60%
"Ventspils novads","Užavas pamatskola",64.60%
"Ventspils novads","Zlēku pamatskola",56.25%
"Ventspils novads","Zūru pamatskola",62.00%
"Ventspils novads","Ugāles vidusskola",57.65%
"Ventspils pilsēta","Ventspils 1. pamatskola",74.03%
"Ventspils pilsēta","Ventspils 2. pamatskola",64.95%
"Ventspils pilsēta","Ventspils 4. vidusskola",84.81%
"Ventspils pilsēta","Ventspils 5. vidusskola",73.00%
"Ventspils pilsēta","Ventspils 2. vidusskola",66.50%
"Ventspils pilsēta","Ventspils 3. vidusskola",70.56%
"Ventspils pilsēta","Ventspils 6. vidusskola",68.61%
"Ventspils pilsēta","Ventspils vakara vidusskola",51.40%
"Ventspils pilsēta","Ventspils 1. ģimnāzija",83.65%
"Viesītes novads","Viesītes vidusskola",72.28%
"Viļakas novads","Viļakas Valsts ģimnāzija",77.20%
"Viļakas novads","Upītes pamatskola",79.00%
"Viļakas novads","Viduču pamatskola",74.67%
"Viļakas novads","Žīguru pamatskola",84.50%
"Viļakas novads","Rekavas vidusskola",61.00%
"Viļānu novads","Viļānu vidusskola",66.11%
"Viļānu novads","Dekšāru pamatskola",54.40%
"Zilupes novads","Zilupes vidusskola",60.26%
"Zilupes novads","Zilupes arodvidusskola",59.33%
