"Novads","Skola","Kopvērtējums"
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 18. vakara (maiņu) vidusskola",53.25%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Valsts 2. ģimnāzija",71.16%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 66. speciālā vidusskola",64.55%
"Rojas novads","Mērsraga vidusskola",69.09%
"Rojas novads","Rojas vidusskola",70.49%
"Ropažu novads","Zaķumuižas pamatskola",51.55%
"Ropažu novads","Ropažu vidusskola",58.93%
"Rucavas novads","Rucavas pamatskola",63.45%
"Rucavas novads","Sikšņu pamatskola (Rucavas novads)",64.77%
"Rugāju novads","Rugāju novada Eglaines pamatskola",71.82%
"Rugāju novads","Rugāju novada vidusskola",59.33%
"Rundāles novads","Pilsrundāles vidusskola",65.12%
"Rūjienas novads","Jeru pamatskola",69.87%
"Rūjienas novads","Rūjienas vidusskola",68.15%
"Salacgrīvas novads","Krišjāņa Valdemāra Ainažu pamatskola",72.88%
"Salacgrīvas novads","Salacgrīvas vidusskola",58.76%
"Salacgrīvas novads","Liepupes vidusskola",68.69%
"Salas novads","Biržu pamatskola",68.96%
"Salas novads","Salas vidusskola",70.48%
"Salas novads","Biržu internātpamatskola",52.35%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",67.92%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 2. vidusskola""",72.00%
"Saldus novads","Saldus pamatskola",62.91%
"Saldus novads","Saldus novada pašvaldības Jaunlutriņu pamatskola",63.86%
"Saldus novads","Saldus novada pašvaldības Kursīšu pamatskola",57.92%
"Saldus novads","Saldus novada pašvaldības Lutriņu pamatskola",67.02%
"Saldus novads","Saldus novada pašvaldības Nīgrandes pamatskola",58.51%
"Saldus novads","Saldus novada pašvaldības Pampāļu pamatskola",73.51%
"Saldus novads","Saldus novada pašvaldības Rubas pamatskola",65.06%
"Saldus novads","Saldus novada pašvaldības Striķu pamatskola",67.45%
"Saldus novads","Saldus novada pašvaldības Zirņu pamatskola",61.73%
"Saldus novads","Saldus 2. vidusskola",66.94%
"Saldus novads","Saldus 1.vidusskola",69.83%
"Saldus novads","Saldus novada pašvaldības Druvas vidusskola",75.51%
"Saldus novads","Saldus novada pašvaldības Ezeres vidusskola",64.70%
"Saldus novads","Saldus novada pašvaldības Kalnu vidusskola",65.91%
"Saldus novads","Saldus Vakara vidusskola",58.64%
"Saldus novads","Saldus novada pašvaldības Cieceres internātpamatskola",52.94%
"Saulkrastu novads","Saulkrastu vidusskola",66.48%
"Sējas novads","Sējas pamatskola",65.91%
"Sējas novads","Murjāņu sporta ģimnāzija",60.83%
"Siguldas novads","Siguldas 1. pamatskola",71.82%
"Siguldas novads","Allažu pamatskola",62.18%
"Siguldas novads","Mores pamatskola",40.30%
"Siguldas novads","Siguldas pilsētas vidusskola",50.64%
"Siguldas novads","Siguldas Valsts ģimnāzija",77.07%
"Skrīveru novads","Andreja Upīša Skrīveru vidusskola",70.98%
"Skrundas novads","Nīkrāces pamatskola",75.84%
"Skrundas novads","Oskara Kalpaka Rudbāržu pamatskola",64.03%
"Skrundas novads","Skrundas vidusskola",60.32%
"Skrundas novads","Skrundas Profesionālā vidusskola",55.45%
"Smiltenes novads","Bilskas pamatskola",65.70%
"Smiltenes novads","Blomes pamatskola",54.77%
"Smiltenes novads","Grundzāles pamatskola",66.30%
"Smiltenes novads","Palsmanes pamatskola",53.31%
"Smiltenes novads","Variņu pamatskola",72.42%
"Smiltenes novads","Smiltenes Centra vidusskola",71.54%
"Smiltenes novads","Smiltenes ģimnāzija",64.73%
"Stopiņu novads","Ulbrokas vidusskola",59.33%
"Stopiņu novads","Upesleju internātpamatskola – rehabilitācijas centrs",61.75%
"Strenču novads","Strenču novada vidusskola",50.26%
"Talsu novads","Stendes pamatskola",33.77%
"Talsu novads","Talsu pamatskola",68.73%
"Talsu novads","filiāle ""Laidzes pamatskola""",66.14%
"Talsu novads","Laucienes pamatskola",63.48%
"Talsu novads","Laucienes pamatskolas filiāle",70.78%
"Talsu novads","Pastendes pamatskola",67.37%
"Talsu novads","Pūņu pamatskola",76.25%
"Talsu novads","Virbu pamatskola",77.95%
"Talsu novads","Vandzenes pamatskola",71.75%
"Talsu novads","Sabiles vidusskola",61.13%
"Talsu novads","Talsu 2. vidusskola",61.61%
"Talsu novads","Valdemārpils vidusskola",69.50%
"Talsu novads","Talsu novada Vakara un neklātienes vidusskola",50.29%
"Talsu novads","Talsu Valsts ģimnāzija",73.80%
"Talsu novads","Laidzes Profesionālā vidusskola",48.48%
"Tērvetes novads","Annas Brigaderes pamatskola",49.01%
"Tērvetes novads","Bukaišu pamatskola",64.18%
"Tērvetes novads","Augstkalnes vidusskola",60.13%
"Tukuma novads","Tukuma 2. pamatskola",66.02%
"Tukuma novads","Tukuma E. Birznieka-Upīša 1. pamatskola",58.27%
"Tukuma novads","Džūkstes pamatskola",63.27%
"Tukuma novads","Pūres pamatskola",75.52%
"Tukuma novads","Dzīvā skola",32.27%
"Tukuma novads","Tukuma 3. pamatskola",63.36%
"Tukuma novads","Tukuma 2. vidusskola",60.27%
"Tukuma novads","Irlavas vidusskola",59.87%
"Tukuma novads","Tumes vidusskola",64.82%
"Tukuma novads","Zemgales vidusskola (Tukuma novads)",62.41%
"Tukuma novads","Tukuma Vakara un neklātienes vidusskola",50.58%
"Tukuma novads","Tukuma Raiņa ģimnāzija",71.32%
"Vaiņodes novads","Vaiņodes vidusskola",66.04%
"Vaiņodes novads","Vaiņodes internātpamatskola",66.82%
"Valkas novads","Valkas pamatskola",57.20%
"Valkas novads","Ērģemes pamatskola",61.30%
"Valkas novads","Kārķu pamatskola",58.41%
"Valkas novads","Ozolu pamatskola",54.32%
"Valkas novads","Vijciema pamatskola",66.87%
"Valkas novads","Valkas ģimnāzija",64.11%
"Valmieras novads","Jura Neikena Dikļu pamatskola",55.45%
"Valmieras novads","Kocēnu pamatskola",64.33%
"Valmieras novads","Rubenes pamatskola",57.69%
"Valmieras pilsēta","Valmieras 5. vidusskola",58.43%
"Valmieras pilsēta","Valmieras Viestura vidusskola",71.10%
"Valmieras pilsēta","Valmieras 2.vidusskolas filiāle",56.84%
"Valmieras pilsēta","Valmieras Pārgaujas ģimnāzija",70.75%
"Valmieras pilsēta","Valmieras Valsts ģimnāzija",67.59%
"Valmieras pilsēta","Valmieras vājdzirdīgo bērnu internātvidusskola - attīstības centrs",40.61%
"Varakļānu novads","Varakļānu novada pašvaldības Stirnienes pamatskola",64.24%
"Varakļānu novads","Varakļānu vidusskola",69.45%
"Vārkavas novads","Vārkavas pamatskola",79.87%
"Vārkavas novads","Vārkavas vidusskola",62.79%
"Vecpiebalgas novads","Inešu pamatskola",63.54%
"Vecpiebalgas novads","Taurenes pamatskola",65.97%
"Vecpiebalgas novads","Cēsu 2. vidusskolas Vecpiebalgas konsultpunkts",47.27%
"Vecpiebalgas novads","Dzērbenes vidusskola",67.82%
"Vecpiebalgas novads","Vecpiebalgas vidusskola",56.46%
"Vecumnieku novads","Stelpes pamatskola",68.18%
"Vecumnieku novads","Misas vidusskola",71.82%
"Vecumnieku novads","Skaistkalnes vidusskola",63.64%
"Vecumnieku novads","Vecumnieku novada Domes Valles vidusskola",61.64%
"Vecumnieku novads","Vecumnieku vidusskola",64.83%
"Ventspils novads","Ances pamatskola",58.44%
"Ventspils novads","Jūrkalnes pamatskola",63.18%
"Ventspils novads","Popes pamatskola",55.96%
"Ventspils novads","Puzes pamatskola",71.82%
"Ventspils novads","Tārgales pamatskola",79.36%
"Ventspils novads","Užavas pamatskola",66.36%
"Ventspils novads","Zlēku pamatskola",55.00%
"Ventspils novads","Zūru pamatskola",60.61%
"Ventspils novads","Piltenes vidusskola",66.59%
"Ventspils novads","Ugāles vidusskola",67.54%
"Ventspils pilsēta","Ventspils 2. pamatskola",71.78%
"Ventspils pilsēta","Ventspils 4. vidusskola",70.72%
"Ventspils pilsēta","Ventspils 5. vidusskola",69.18%
"Ventspils pilsēta","Ventspils 6. vidusskola",65.79%
"Ventspils pilsēta","Ventspils vakara vidusskola",49.64%
"Ventspils pilsēta","Ventspils 1. ģimnāzija",75.50%
"Viesītes novads","Rites pamatskola",54.89%
"Viesītes novads","Viesītes vidusskola",67.83%
"Viļakas novads","Kupravas pamatskola",63.18%
"Viļakas novads","Mežvidu pamatskola (Viļakas novads)",75.00%
"Viļakas novads","Upītes pamatskola",52.73%
"Viļakas novads","Viduču pamatskola",70.18%
"Viļakas novads","Žīguru pamatskola",72.12%
"Viļakas novads","Rekavas vidusskola",52.17%
"Viļakas novads","Viļakas Valsts ģimnāzija",75.18%
"Viļānu novads","Dekšāru pamatskola",68.59%
"Viļānu novads","Viļānu vidusskola",58.10%
"Zilupes novads","Zilupes vidusskola",53.72%
"Zilupes novads","Zilupes arodvidusskola",44.55%
